Beta Values 2024 (October to December),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LAMB,0.479608871,LAMB,0.227457546
LCBF,0.940138325,LCBF,0.616838077
LCEY,0.225137133,LCEY,0.136928964
LDEV,-0.23777724,LDEV,-0.00394642
LFIN,0.54686382,LFIN,0.364864864
LGIL,0.95802528,LGIL,0.374671131
LGL,0.724540901,LGL,0.559196364
LHCL,0.242547102,LHCL,0.024754843
LHL,0.369186739,LHL,0.076656302
LIOC,0.737181015,LIOC,0.529538387
LION,0.298115907,LION,0.299330303
LITE,0.32029573,LITE,-0.17543649
LLUB,0.597901264,LLUB,0.321095431
LMF,0.831624135,LMF,0.350872996
LOFC,1.08538039,LOFC,0.706290361
LOLC,1.81969949,LOLC,1.14565893
LPL,-0.04197471,LPL,-0.04376943
LPRT,1.15120438,LPRT,0.540181774
LUMX,0.803720486,LUMX,0.464003826
LVEF,1.25065585,LVEF,0.917244678
LVEN,0.384688766,LVEN,0.165988997
LWL,0.483424755,LWL,0.219445108
MADU,-0.86978297,MADU,-0.95168619
MAL,-0.10779871,MAL,-0.15462807
MARA,0.669926067,MARA,0.159292035
MASK,-0.00190794,MASK,-0.17125089
MBSL,1.55211066,MBSL,0.88077015
MCPL,1.60457906,MCPL,1.01937335
MDL,0.69997615,MDL,0.560033484
MEL,-0.88385404,MEL,-0.46519971
MELS,0.747913188,MELS,0.493661803
MERC,0,MERC,0
MFPE,-0.72668733,MFPE,-0.61097823
MGT,0.762461244,MGT,0.583831619
MHDL,1.13856427,MHDL,0.765247548
MRH,-0.32315764,MRH,-0.31702941
MSL,0.130694013,MSL,0.193016024
MULL,0.202957309,MULL,-0.13035159
NAMU,0.546386835,NAMU,0.229251375
NDB,1.93369902,NDB,1.53193016
NEH,-0.36012401,NEH,-0.28426213
NHL,0.256618173,NHL,-0.02355895
NTB,1.53732411,NTB,1.1722076
ODEL,-0.02384927,ODEL,-0.0545324
OFEQ,-2.3350822,OFEQ,-1.5973451
ONAL,-0.26186501,ONAL,-0.17627361
OSEA,1.24278559,OSEA,0.631786653
PABC,1.92320534,PABC,1.3518297
PACK,0.127593608,PACK,0.134895957
PALM,0.433818268,PALM,0.029179622
PAP,0.661340329,PAP,0.245635015
PARA,-3.7603148,PARA,-2.8404687
PARQ,0.539709038,PARQ,0.358287491
PEG,0.268781302,PEG,-0.10332456
PHAR,0.09277367,PHAR,-0.05214063
PINS,0.516336751,PINS,0.452523319
PKME,-0.17409968,PKME,-0.21454197
PLC,1.15311233,PLC,0.701626405
PLR,1.26019556,PLR,0.675077732
PMB,0.884808013,PMB,0.3298254
RAL,1.12854757,RAL,0.488997847
RCH,-0.21893632,RCH,-0.29203539
RCL,1.18912473,RCL,0.729610141
REEF,0.487717624,REEF,0.251494857
RENU,0.42260911,RENU,0.294666347
REXP,0.549964226,REXP,0.28928486
RFL,0.099451466,RFL,-0.22626165
RGEM,0.058192225,RGEM,0.098541018
RHL,0.872644884,RHL,0.254364984
RHTL,0.771285475,RHTL,0.172566371
RICH,0.483424755,RICH,0.120306146
RIL,0.935606963,RIL,0.303396316
RPBH,0.340567612,RPBH,-0.02140636
RWSL,0.181969949,RWSL,-0.04185601
SAMP,1.45146673,SAMP,1.10703181
SCAP,0.514667302,SCAP,0.162999282
SDB,1.27331266,SDB,0.742286534
SDF,0.296207965,SDF,0.18990672
SEMB,4.08251848,SEMB,2.9400861
SERV,0.216074409,SERV,0.034800287
SEYB,1.52492248,SEYB,1.03300645
SFCL,0.695921774,SFCL,0.476201865
SFIN,1.09754352,SFIN,0.473331738
SHAW,0.59146196,SHAW,0.303874671
SHL,-0.41139995,SHL,-0.32013872
SHOT,0.571905556,SHOT,0.135015546
SIGV,1.14643453,SIGV,0.47141832
SIL,0.791318864,SIL,0.530136331
SINH,0.099689959,SINH,-0.07043769
SINS,0.391605056,SINS,0.031810571
SIRA,0.726448843,SIRA,0.143506338
SLND,0.060577152,SLND,0.017579526
SLTL,0.146673026,SLTL,-0.0524994
SMOT,0.217743858,SMOT,-0.10667304
SOY,0.777247793,SOY,0.431356134
SPEN,0.81278321,SPEN,0.428007653
STAF,0.461006439,STAF,-0.00777325
SWAD,0,SWAD,0
TAFL,0.70522299,TAFL,0.452762497
TAJ,-0.00047698,TAJ,-0.29968906
TANG,0.01669449,TANG,-0.2898828
TAP,-0.08657285,TAP,-0.03814876
TESS,-1.1216312,TESS,-0.89583831
TILE,0.764130694,TILE,0.428127242
TJL,0.8425948,TJL,0.457904807
TKYO,0.601717147,TKYO,0.305190145
TPL,0.361316479,TPL,0.119947381
TRAN,0.634390651,TRAN,0.366299928
TSML,0.931314094,TSML,0.645658933
TYRE,0.293823038,TYRE,0.170174599
UAL,0.448127832,UAL,0.26333413
UBC,1.2852373,UBC,0.679980865
UBF,0.542570951,UBF,-0.02666826
UCAR,-0.06010016,UCAR,-0.11588136
UDPL,0.223706176,UDPL,-0.01925376
UML,0.48557119,UML,0.110260703
VFIN,1.04793703,VFIN,0.693494379
VLL,0.225375626,VLL,0.116598899
VONE,1.17815406,VONE,0.797656063
VPEL,0.713331743,VPEL,0.51638364
WAPO,0.602909611,WAPO,0.410786893
WATA,1.04531361,WATA,0.559076775
WIND,0.465299308,WIND,0.232719445
YORK,0.017886954,YORK,0.005859842
