Date,Automobiles & Components,Banks,Capital Goods,Commercial & Professional Services,Consumer Durables & Apparel,Consumer Services,Diversified Financials,Energy,Food & Staples Retailing,"Food, Beverage & Tobacco",Health Care Equipment & Services,Household & Personal Products,Insurance,Materials,"Pharmaceuticals, Biotechnology & Life Sciences",Real Estate,Retailing,Technology Hardware & Equipment,Software & Services,Telecommunication Services,Transportation,Utilities
2016-04-05 00:00:00,30.15,8.33,13.87,22.06,,125.25,11.05,8.96,14.21,22.07,30.76,232.82,10.28,12.48,13.24,9.58,12.13,,,15.1,,10
2016-04-06 00:00:00,30.39,8.35,13.88,22.06,,125.63,11.11,8.92,14.49,22.08,30.47,232.82,10.23,12.44,13.24,9.61,12.19,,,15.04,,9.93
2016-04-07 00:00:00,32.75,8.48,14.09,22.02,,126.91,11.38,9.15,14.57,22.13,31.04,232.82,10.28,12.5,13.24,9.68,12.17,,,15.27,,10.11
2016-04-08 00:00:00,32.8,8.55,14.16,22.98,,127.8,11.48,9.27,14.6,22.33,31.13,232.82,10.38,12.63,13.24,9.75,12.17,,,15.32,,10.29
2016-04-11 00:00:00,32.8,8.58,14.12,22.98,,127.53,11.43,9.31,14.58,22.37,30.91,232.82,10.35,12.65,13.24,9.85,12.13,,,15.36,,10.2
2016-04-12 00:00:00,32.8,8.68,14.47,23.06,,128.54,11.84,9.43,14.77,22.37,31.87,232.82,10.66,12.78,13.24,10.02,12.33,,,15.19,,10.22
2016-04-15 00:00:00,32.8,8.7,14.5,23.06,,128.67,12.18,9.55,14.83,22.63,31.94,232.82,10.64,12.86,13.24,10.19,12.26,,,15.28,,10.3
2016-04-18 00:00:00,32.17,8.66,14.43,23.05,,128.51,11.95,9.43,14.66,22.67,32.01,232.82,10.6,12.86,13.24,10.26,12.38,,,15.34,,10.32
2016-04-19 00:00:00,31.69,8.68,14.41,23.05,,128.51,12,9.35,14.67,22.69,32.7,232.82,10.57,12.84,13.24,10.24,12.31,,,15.34,,10.34
2016-04-20 00:00:00,31.64,8.71,14.58,23.05,,129.03,12.09,9.46,14.67,22.78,33.48,232.82,10.59,12.89,13.24,10.25,12.26,,,15.34,,10.48
2016-04-22 00:00:00,31.64,8.72,14.62,21.01,,128.99,12.01,9.53,14.67,22.79,33.41,232.82,10.56,12.85,13.63,10.22,12.24,,,15.42,,10.37
2016-04-25 00:00:00,30.87,8.64,14.38,21.01,,128.94,11.91,9.39,14.95,22.69,33.38,232.82,10.45,12.79,13.63,10.22,12.29,,,15.33,,10.23
2016-04-26 00:00:00,32.56,8.67,14.51,21.07,,129.15,11.98,9.42,14.94,22.71,34.58,232.82,10.48,13.22,13.63,9.99,12.24,,,15.26,,10.29
2016-04-27 00:00:00,33.19,8.69,14.51,21.07,,129.94,12.1,9.52,14.95,22.84,35.15,232.82,10.51,13.31,13.63,9.95,12.26,,,15.3,,10.34
2016-04-28 00:00:00,33.19,8.65,14.52,21.07,,129.89,12.07,9.68,14.84,22.99,35.56,232.82,10.51,13.3,13.63,10.05,12.2,,,15.26,,10.29
2016-04-29 00:00:00,32.8,8.75,14.73,21.11,,130.65,12.29,9.85,14.9,23.22,35.6,232.82,10.65,13.43,13.63,10.1,12.28,,,15.48,,10.49
The CSE has changed the methodology of  calculating PER from Annual Earnings to Rolling Four Quarters with effect from 03rd May 2016.,,,,,,,,,,,,,,,,,,,,,,
2016-05-03 00:00:00,7.15,9.47,11.13,11.26,672.44,57.71,8.48,36.24,16.07,21.39,17.56,44.59,8.02,10.94,7.29,10.04,8.88,,,17.7,,9.38
2016-05-04 00:00:00,7.48,9.41,11.07,11.26,673.37,57.54,8.58,36.28,16.06,21.32,17.55,44.59,8.02,10.91,7.29,9.88,8.84,,,17.68,,9.35
2016-05-05 00:00:00,7.5,9.41,11.05,11.46,665.58,57.64,8.61,36.41,16.06,21.41,17.42,44.59,8,10.92,7.29,9.9,8.76,,,17.86,,9.36
2016-05-06 00:00:00,7.5,9.41,11.08,11.42,672.93,57.99,8.6,36.44,16.06,21.35,17.57,44.59,8.01,10.94,7.29,9.82,8.84,,,18.34,,9.4
2016-05-09 00:00:00,7.19,9.38,11.1,11.39,672.34,57.66,8.59,36.86,15.84,21.44,17.61,44.59,8.04,10.95,7.29,9.75,8.93,,,18.34,,9.4
2016-05-10 00:00:00,7.5,9.45,11.27,11.97,671.92,57.98,8.62,37.03,15.94,21.45,18.08,44.59,8.12,11.03,7.29,9.85,8.94,,,18.46,,9.38
2016-05-11 00:00:00,7.2,9.35,11.38,11.97,678.68,57.84,8.68,36.78,16.13,21.58,18.45,44.59,8.07,11.04,7.29,9.98,8.98,,,18.6,,9.54
2016-05-12 00:00:00,7.21,9.35,11.4,11.95,681.24,57.61,8.61,36.67,16.08,21.72,18.39,44.59,8.1,10.98,7.29,9.99,8.98,,,18.25,,9.49
2016-05-13 00:00:00,7.21,9.35,11.43,11.95,683.45,57.91,8.64,36.26,16.09,21.77,18.75,44.59,8.13,11.01,7.29,10.24,9.02,,,18.34,,9.54
2016-05-16 00:00:00,7.21,9.34,11.46,11.95,680.56,58.52,8.69,36.98,16.02,21.95,18.65,44.59,8.16,10.92,7.29,10.34,9.11,,,18.37,,9.49
2016-05-17 00:00:00,7.21,9.25,11.36,11.62,670.99,58.48,8.6,36.03,15.84,21.78,18.67,44.59,8.15,10.89,7.29,10.3,9.12,,,18.74,,9.45
2016-05-18 00:00:00,7.21,9.27,11.28,11.62,687.07,58.69,8.62,35.75,15.84,21.87,18.97,44.59,8.18,10.95,7.3,10.25,9.25,,,18.56,,9.45
2016-05-19 00:00:00,7.25,9.23,11.2,11.53,684.53,58.44,8.51,35.63,15.78,21.84,18.66,44.59,8.02,10.91,7.3,10.35,9.22,,,18.56,,9.55
2016-05-20 00:00:00,7.21,9.23,11.18,11.54,677.33,58.4,8.54,35.26,15.77,21.64,18.62,44.59,7.98,10.86,7.3,10.3,9.21,,,18.86,,9.54
2016-05-24 00:00:00,7.09,9.2,11.07,11.54,669.56,57.87,8.4,34.84,15.72,21.51,18.29,44.59,7.87,10.82,7.3,10.25,9.15,,,18.3,,9.49
2016-05-25 00:00:00,7.19,9.2,11.11,11.54,671.66,57.96,8.39,35.3,15.83,21.54,18.27,44.59,7.92,10.82,7.3,10.28,9.14,,,18.39,,9.44
2016-05-26 00:00:00,7.09,9.19,11.01,11.5,672.42,57.93,8.37,34.85,15.54,21.62,18.34,44.59,7.86,10.83,7.3,10.18,9.12,,,18.33,,9.42
2016-05-27 00:00:00,6.89,9.16,11.01,11.5,671.73,57.9,8.45,34.56,15.54,21.71,18.23,44.59,7.8,10.79,7.3,10.15,9.09,,,18.19,,9.38
2016-05-30 00:00:00,6.79,9.12,10.99,11.5,665.78,57.86,8.38,34.39,15.54,21.73,18.16,44.59,7.81,10.7,7.3,10.02,9.06,,,18.06,,9.39
2016-05-31 00:00:00,6.69,9.08,10.95,11.41,661.35,57.81,8.38,34.23,15.53,21.87,18.12,44.59,7.8,10.69,7.3,9.91,9.04,,,18.1,,9.34
2016-06-01 00:00:00,6.88,9.07,10.98,11.37,669.14,57.95,8.24,34.28,15.77,21.87,18.07,44.59,7.77,10.74,7.3,9.91,9.01,,,17.61,,9.38
2016-06-02 00:00:00,6.8,9.06,11,11.34,672.71,57.81,8.2,33.89,15.85,22.24,17.88,44.59,7.79,10.69,7.3,9.86,9.02,,,17.79,,9.38
2016-06-03 00:00:00,6.7,9.07,10.97,11.32,681.31,57.67,8.26,33.72,15.75,22.29,17.29,44.59,7.75,10.61,7.3,9.89,9.07,,,17.42,,9.35
2016-06-06 00:00:00,6.7,9.08,10.94,11.32,691.01,57.54,8.25,33.92,15.75,22.2,17.42,44.59,7.8,10.64,7.3,9.91,9.35,,,17.7,,9.41
2016-06-07 00:00:00,6.79,9.07,10.98,11.33,693.63,57.62,8.25,33.82,15.75,22.11,17.47,44.59,7.8,10.6,7.3,9.9,9.34,,,17.64,,9.4
2016-06-08 00:00:00,6.79,9.07,10.97,11.6,706.01,57.56,8.24,34.28,15.75,22.09,17.55,44.59,7.79,10.64,7.3,9.91,9.35,,,17.7,,9.35
2016-06-09 00:00:00,6.68,8.68,11.24,11.81,259.27,56.25,8.24,33.72,15.94,22.03,17.55,44.59,7.77,10.66,7.3,9.92,9.29,,,17.74,,9.41
2016-06-10 00:00:00,6.68,8.68,11.27,12.05,258.27,55.57,8.01,8.98,15.82,20.98,17.17,44.59,7.79,10.36,7.1,10.06,9.35,,,17.91,,9.36
2016-06-13 00:00:00,6.63,8.68,11.3,12.15,258.41,55.75,7.83,9.54,15.68,21.04,17.12,44.59,7.6,10.44,7.1,9.97,9.36,,,18,,9.36
2016-06-14 00:00:00,6.63,8.67,11.28,12.13,258.28,55.68,7.83,9.47,15.67,20.96,17.06,44.59,7.59,10.42,7.18,9.9,9.17,,,17.72,,9.33
2016-06-15 00:00:00,6.58,8.63,11.27,12.12,132.3,54.56,7.81,9.5,15.46,20.86,16.97,44.59,7.56,10.36,7.51,9.84,9.14,,,17.81,,9.72
2016-06-16 00:00:00,6.48,8.51,11.1,12.1,130.23,54.43,7.7,9.32,15.48,20.73,16.7,44.59,7.51,10.27,7.7,9.74,9.52,,,17.56,,9.56
2016-06-17 00:00:00,6.37,8.58,11.23,12.32,131.38,54.52,7.77,9.4,15.58,20.78,16.68,44.59,7.56,10.18,7.7,9.81,9.47,,,17.52,,9.57
2016-06-20 00:00:00,6.2,8.56,11.23,12.34,132.11,54.46,7.68,9.37,15.57,20.82,16.88,44.59,7.57,10.17,7.7,9.79,9.4,,,17.56,,9.5
2016-06-21 00:00:00,6.37,8.55,11.23,12.3,131.41,53.78,7.64,9.34,15.57,20.85,17,44.59,7.54,10.14,7.7,9.76,9.38,,,17.56,,9.63
2016-06-22 00:00:00,6.37,8.3,11.22,12.52,76.56,53.69,7.75,9.28,15.56,20.87,16.76,44.59,7.54,10.06,7.7,9.46,9.22,,,17.56,,9.63
2016-06-23 00:00:00,6.17,8.25,11.17,12.53,61.24,53.57,7.73,9.24,15.48,20.85,17.03,44.59,7.52,9.95,7.7,9.38,9.21,,,16.02,,9.6
2016-06-24 00:00:00,6.16,8.22,11.09,12.55,59.86,53.37,7.69,9.15,15.47,20.89,16.76,44.59,7.49,9.79,7.7,9.27,9.23,,,16.02,,9.55
2016-06-27 00:00:00,6.07,8.18,10.93,12.58,58.65,47.38,7.61,9,15.45,20.68,16.89,87.9,7.51,9.55,7.7,9.26,9.21,,,15.7,,9.5
2016-06-28 00:00:00,6.17,8.18,10.96,12.55,59.56,47.3,7.63,9.06,15.4,20.52,16.96,87.9,7.49,9.58,7.7,9.2,9.24,,,15.58,,9.42
2016-06-29 00:00:00,6.17,8.14,11.01,12.54,58.81,47.19,7.63,9.01,17.98,20.51,16.98,87.9,7.49,9.54,7.7,9.13,9.87,,,15.61,,9.6
2016-06-30 00:00:00,6.17,8.14,10.98,12.51,59.36,47.32,7.63,8.99,17.59,20.38,16.87,87.9,7.53,9.56,7.7,9.38,9.8,,,15.73,,9.63
2016-07-01 00:00:00,6.2,8.13,11.01,12.25,59.27,47.26,7.57,9.15,17.61,20.41,16.75,87.9,7.52,9.56,7.7,9.39,9.78,,,15.93,,9.72
2016-07-04 00:00:00,6.05,8.09,10.95,12.24,59.01,47.11,7.54,9.17,17.6,20.32,16.7,87.9,7.52,9.48,7.7,9.23,9.77,,,15.67,,9.64
2016-07-05 00:00:00,6.04,8.11,11.09,12.21,59.67,47.16,7.6,9.25,17.4,20.33,16.8,87.9,7.49,9.51,7.7,9.3,9.67,,,15.83,,9.77
2016-07-07 00:00:00,6.42,8.15,11.12,12.21,59.86,46.67,7.64,9.24,18.02,20.39,16.86,87.9,7.53,9.5,7.7,9.34,9.7,,,15.65,,9.92
2016-07-08 00:00:00,6.7,8.24,11.23,12.3,60.31,47.01,7.82,9.45,18.04,20.52,17.13,87.9,7.57,9.61,7.7,9.31,9.78,,,15.83,,9.82
2016-07-11 00:00:00,6.7,8.31,11.26,12.3,60.92,46.88,8.19,9.41,18.04,20.49,17.06,87.9,7.58,9.22,7.7,9.25,9.74,,,15.81,,9.77
2016-07-12 00:00:00,6.76,8.38,11.27,12.3,62.16,46.85,8.21,9.45,18.05,20.67,16.8,87.9,7.62,9.35,7.7,9.46,8.92,,,15.93,,9.9
2016-07-13 00:00:00,6.83,8.44,11.36,12.42,61.93,46.9,8.24,9.31,16.93,20.53,16.98,87.9,8.29,9.47,7.7,9.39,8.85,,,15.9,,10.02
2016-07-14 00:00:00,6.83,8.43,11.34,12.42,61.86,47.09,8.19,9.37,17.07,20.41,17.16,87.9,8.34,9.66,7.7,9.36,8.86,,,16.07,,9.94
2016-07-15 00:00:00,6.83,8.43,11.45,11.81,61.97,47,8.24,9.37,17.1,20.43,17.17,87.9,8.37,9.66,7.7,9.58,8,,,16.16,,9.97
2016-07-18 00:00:00,6.83,8.33,11.64,11.81,61.73,45.71,8.17,9.31,17.27,20.09,17.24,87.9,8.29,9.63,7.7,9.34,8.96,,,16.17,,9.92
2016-07-20 00:00:00,6.56,8.32,11.7,11.71,61.99,45.04,8.15,9.25,17.11,20.07,13.8,87.9,8.12,9.67,7.7,8.98,8.95,,,16.29,,9.98
2016-07-21 00:00:00,6.72,8.37,11.92,11.73,62.43,44.97,8.18,9.26,17.33,19.83,13.87,87.9,8.17,9.7,7.7,8.99,8.88,,,16.36,,9.95
2016-07-22 00:00:00,6.4,8.33,11.89,11.73,61.03,46.05,8.21,9.36,17.37,19.9,14.04,87.9,8.19,9.55,7.61,9.04,8.9,,,16.36,3.85,10.14
2016-07-25 00:00:00,6.67,8.29,11.86,11.73,61.26,45.85,8.19,9.36,17.32,19.65,13.94,87.9,8.18,9.53,7.18,8.43,8.9,,,16.09,3.85,10.15
2016-07-26 00:00:00,6.43,8.29,11.8,11.73,61.05,45.82,8.14,9.26,17.66,19.61,13.99,87.9,8.19,9.56,7.18,8.37,8.9,,,16.15,3.85,10.16
2016-07-27 00:00:00,6.77,8.27,11.75,11.73,61.01,45.71,8.17,9.34,17.71,19.6,14.1,87.9,8.25,9.57,7.18,8.34,8.91,,,16.06,3.85,10.12
2016-07-28 00:00:00,6.67,8.3,11.78,12.6,61.38,45.64,8.28,9.32,18.08,19.63,14.09,87.9,8.39,9.61,7.39,8.33,8.95,,,15.86,3.85,10.22
2016-07-29 00:00:00,6.77,8.3,11.82,12.6,61.54,45.5,8.3,9.38,18.25,19.61,13.81,87.9,8.38,9.59,7.39,8.25,9.03,,,15.99,3.85,10.14
2016-08-01 00:00:00,6.82,8.38,11.85,11.88,61.54,45.71,8.26,9.59,17.7,19.67,13.8,87.9,8.38,9.71,7.39,8.29,9.03,,,15.99,3.85,10.14
2016-08-02 00:00:00,7.19,8.6,12.05,11.88,62.14,46.02,8.34,9.66,17.74,19.99,14.06,87.9,8.41,9.76,7.39,8.48,9.12,,,16.17,3.85,10.26
2016-08-03 00:00:00,7.13,8.65,12.06,12.5,62.5,46.16,8.39,9.63,17.87,19.96,14.08,87.9,8.42,9.71,7.39,8.49,9.15,,,16.04,3.85,10.22
2016-08-04 00:00:00,7.15,8.58,12.07,12.5,62.78,45.84,8.32,9.66,17.72,19.78,14.13,87.9,8.36,9.66,7.39,8.38,9.23,,,16.1,3.85,10.26
2016-08-05 00:00:00,7.39,8.64,12.16,12.5,63.36,48.6,8.45,9.73,17.65,19.8,14.51,87.9,8.43,9.66,7.39,8.42,9.34,,,16.08,3.85,10.41
2016-08-08 00:00:00,7.3,8.63,12.13,12.5,63.7,50.15,8.41,9.68,17.66,19.75,14.53,87.9,8.45,9.67,7.39,8.46,9.34,,,16.05,3.85,10.29
2016-08-09 00:00:00,7.09,8.63,12.27,11.98,64.97,50.12,8.37,9.67,17.72,19.58,14.65,87.9,8.46,9.74,7.39,8.41,9.33,,,16.12,3.85,10.3
2016-08-10 00:00:00,7.16,8.53,12.42,11.98,65.49,56.9,8.49,9.66,17.99,19.83,14.65,87.9,8.47,9.74,7.39,8.47,9.59,,,15.99,3.85,10.3
2016-08-11 00:00:00,7.03,8.52,12.42,11.98,65.15,57.08,8.43,9.7,17.98,19.52,14.49,87.9,8.46,9.75,7.39,8.53,9.62,,,15.99,3.85,10.27
2016-08-12 00:00:00,6.88,8.53,12.53,11.98,64.81,56.91,8.42,9.74,18.11,19.49,14.51,87.9,8.49,9.73,7.39,8.55,9.62,,,15.95,3.85,10.26
2016-08-15 00:00:00,6.88,8.56,12.55,11.98,65.64,56.92,8.41,10.14,18.76,20.03,14.33,87.9,8.46,9.84,7.39,8.58,9.61,,,16.11,3.85,10.27
2016-08-16 00:00:00,6.99,8.54,12.56,11.98,64.06,57.47,8.44,10.11,19.14,19.94,14.34,87.9,8.42,9.89,7.39,8.55,9.56,,,16.2,3.85,10.22
2016-08-18 00:00:00,6.16,8.57,12.6,11.95,64.13,57.43,8.46,10.16,19.14,19.96,14.68,87.9,8.41,10.22,7.39,8.62,9.44,,,16.35,3.85,10.27
2016-08-19 00:00:00,6.1,8.59,12.62,11.94,66.2,57.44,8.47,10.17,19.14,19.94,14.7,87.9,8.24,10.37,7.39,8.59,9.04,,,16.53,3.85,8.83
2016-08-22 00:00:00,6.18,8.61,12.66,11.91,66.05,57.4,8.46,10.06,19.14,19.81,15.01,87.9,8.24,10.64,7.39,8.5,9.03,,,16.41,3.85,8.66
2016-08-23 00:00:00,6.29,8.6,12.68,12.07,65.31,57.41,8.48,10.24,19.17,19.88,15.33,87.9,8.38,10.7,7.39,8.59,9.17,,,16.32,3.85,8.66
2016-08-24 00:00:00,6.55,8.62,12.61,12.07,65.63,56.43,8.47,10.38,18.94,19.81,15.12,87.9,8.4,10.63,7.39,8.46,9.15,,,16.31,3.85,8.59
2016-08-25 00:00:00,6.47,8.6,12.62,12.08,65.54,56.48,8.48,10.36,18.95,19.81,15.14,87.9,8.41,10.64,7.39,8.55,9.09,,,16.32,3.85,8.65
2016-08-26 00:00:00,6.38,8.56,12.44,12.06,65.48,56.43,8.41,9.67,19.34,19.75,14.93,87.9,8.41,10.53,7.39,8.51,9.11,,,16.32,3.85,8.58
2016-08-29 00:00:00,6.46,8.56,12.47,12.06,65.28,56.37,8.38,9.54,19.14,19.73,14.83,87.9,8.36,10.55,7.39,8.47,9.05,,,16.18,3.85,8.58
2016-08-30 00:00:00,6.54,8.53,12.44,12.06,65.36,56.46,8.42,9.67,19,19.7,15.09,87.9,8.38,10.58,7.39,8.62,9.02,,,16.15,3.85,8.64
2016-08-31 00:00:00,6.46,8.53,12.52,12.07,66.06,56.44,8.37,9.73,18.7,19.55,14.94,87.9,8.35,10.57,7.39,8.58,9.02,,,16.12,3.85,8.63
2016-09-01 00:00:00,6.38,8.54,12.56,12.07,67.28,56.33,8.43,9.75,18.83,19.55,14.95,87.9,8.37,10.61,7.39,8.61,9.05,,,16.11,3.85,8.67
2016-09-02 00:00:00,6.38,8.55,12.57,12.06,67.84,56.1,8.43,9.57,18.9,19.52,15.18,87.9,8.37,10.62,7.39,8.31,9.03,,,16.11,3.85,8.78
2016-09-05 00:00:00,6.19,8.53,12.55,12.67,67.89,56.02,8.38,9.52,18.89,19.46,15.05,87.9,8.35,10.59,7.39,8.28,9.02,,,16.18,3.85,8.68
2016-09-06 00:00:00,6.11,8.54,12.5,12.59,68.53,56.04,8.35,9.48,18.81,19.54,14.86,87.9,8.43,10.6,7.39,8.22,8.98,,,16.27,3.85,8.68
2016-09-07 00:00:00,6.1,8.5,12.51,12.55,68.83,55.95,8.37,9.44,18.62,19.42,14.89,87.9,8.4,10.66,7.39,8.13,8.96,,,16.14,3.85,8.77
2016-09-08 00:00:00,6.28,8.5,12.49,12.58,67.9,55.95,8.37,9.39,18.49,19.35,15.05,87.9,8.46,10.65,7.39,8.14,9.03,,,16.18,3.85,8.72
2016-09-09 00:00:00,6.15,8.52,12.48,12.57,67.77,55.92,8.37,9.54,18.49,19.25,15.13,87.9,8.47,10.68,7.39,8.16,8.86,,,16.23,3.85,8.68
2016-09-13 00:00:00,6.15,8.54,12.49,12.56,67.89,56.1,8.31,9.46,18.49,19.19,15.18,87.9,8.45,10.7,7.01,8.16,8.98,,,16.24,3.85,8.46
2016-09-14 00:00:00,6.33,8.57,12.48,12.56,67.45,55.93,8.27,9.52,17.97,19.06,14.86,87.9,8.43,10.64,7.01,8.18,9.08,,,16.51,3.85,8.44
2016-09-15 00:00:00,6.37,8.6,12.42,12.55,67.22,55.83,8.26,9.51,18.15,18.97,14.57,87.9,8.41,10.6,7.01,0,9.1,,,16.31,3.85,8.39
2016-09-19 00:00:00,6.16,8.57,12.39,12.58,66.65,55.69,8.21,9.44,18.16,18.91,14.27,87.9,8.39,10.6,7.01,8.12,9.07,,,16.31,3.85,8.36
2016-09-20 00:00:00,6.15,8.53,12.36,12.58,66.71,55.51,8.21,9.54,18.22,18.82,14.52,87.9,8.34,10.49,7.01,8.12,8.98,,,16.24,4.12,8.37
2016-09-21 00:00:00,6.15,8.53,12.45,12.58,68.53,55.31,8.23,9.62,18.21,18.83,14.58,87.9,8.55,10.53,7.01,8.12,8.95,,,16.51,4.12,8.35
2016-09-22 00:00:00,6.18,8.56,12.55,12.58,70.51,55.28,8.2,9.69,18.28,18.86,14.32,87.9,8.55,10.64,7.01,8.1,8.96,,,16.42,4.12,8.31
2016-09-23 00:00:00,6.3,8.57,12.5,12.58,71.42,55.53,8.22,9.72,18.92,18.95,14.24,87.9,8.54,10.6,7.01,8.17,8.96,,,16.38,4.12,8.25
2016-09-26 00:00:00,6.38,8.57,12.5,12.57,70.81,55.54,8.29,9.56,18.98,18.88,14.58,87.9,8.51,10.57,7.01,7.9,8.99,,,16.49,4.12,8.31
2016-09-27 00:00:00,6.38,8.53,12.57,12.57,70.51,55.62,8.31,9.38,18.98,18.88,14.56,87.9,8.53,10.55,7.01,7.9,9.01,,,16.59,4.12,8.31
2016-09-28 00:00:00,6.38,8.62,12.65,12.57,71.9,55.67,8.32,9.38,18.98,18.9,14.66,87.9,8.6,10.67,7.01,7.88,9.13,,,16.63,4.12,8.25
2016-09-29 00:00:00,6.38,8.66,12.68,12.53,72.08,55.72,8.38,9.38,18.84,18.88,14.75,87.9,8.65,10.78,7.01,7.91,9.18,,,16.7,4.12,8.3
2016-09-30 00:00:00,6.41,8.66,12.73,12.53,72.76,56.2,8.37,9.4,18.75,18.77,14.65,87.9,8.69,10.79,7.01,8.01,9.24,,,16.79,4.12,8.25
2016-10-03 00:00:00,6.41,8.74,12.87,12.53,72.86,56.48,8.4,9.47,18.75,18.89,14.85,87.9,8.65,10.8,7.01,7.98,9.3,,,16.84,4.12,8.19
2016-10-04 00:00:00,6.38,8.7,12.83,12.53,73.05,56.55,8.59,9.48,19.13,18.94,14.91,87.9,8.66,10.83,7.01,7.85,9.29,,,16.91,4.12,8.28
2016-10-05 00:00:00,6.29,8.72,12.83,12.44,72.74,56.71,8.51,9.53,19.23,18.88,14.67,87.9,8.64,10.86,7.01,7.85,9.26,,,16.8,4.12,8.28
2016-10-06 00:00:00,6.28,8.72,12.9,12.35,73.45,56.52,8.52,9.44,19.25,18.7,14.64,87.9,8.65,10.96,7.01,7.85,9.26,,,16.63,4.12,8.27
2016-10-07 00:00:00,6.38,8.8,12.9,12.35,72.7,56.65,8.52,9.39,19.36,18.72,14.61,87.9,8.69,10.99,7.01,7.83,9.27,,,16.71,4.12,8.29
2016-10-10 00:00:00,6.38,8.79,12.88,11.93,72.12,56.76,8.49,9.46,19.39,18.57,14.62,87.9,8.64,10.95,7.01,7.81,9.27,,,16.64,4.12,8.21
2016-10-11 00:00:00,6.32,8.81,12.77,11.93,72.17,56.48,8.49,9.36,19.45,18.48,14.55,87.9,8.63,10.91,7.01,7.85,9.22,,,16.55,4.12,8.18
2016-10-12 00:00:00,6.24,8.75,12.69,11.93,71.72,56.32,8.43,9.22,19.4,18.49,14.53,87.9,8.58,10.8,7.01,7.85,9.2,,,16.43,4.12,8.18
2016-10-13 00:00:00,6.24,8.7,12.6,11.92,71.58,56.24,8.39,9.21,19.21,18.53,14.44,87.9,8.45,10.75,7.01,7.84,9.24,,,16.31,4.12,8.1
2016-10-14 00:00:00,6.19,8.7,12.54,11.92,71.12,56.27,8.43,9.19,19.19,18.51,14.6,87.9,8.46,10.77,7.01,8.02,9.25,,,17.68,4.12,8.07
2016-10-17 00:00:00,6.01,8.64,12.48,11.9,70.13,56.13,8.35,9.18,19.12,18.49,14.51,87.9,8.4,10.71,7.01,7.95,9.18,,,17.64,4.12,8.12
2016-10-18 00:00:00,6.06,8.64,12.43,11.9,70.93,56.05,8.35,9.06,19.11,18.47,14.45,87.9,8.46,10.72,7.01,7.92,9.17,,,17.52,4.12,8.14
2016-10-19 00:00:00,6.01,8.65,12.46,11.9,70.75,55.96,8.36,9.09,19.11,18.47,14.43,87.9,8.42,10.76,7.01,7.93,9.15,,,17.46,4.12,8.08
2016-10-20 00:00:00,6.01,8.65,12.46,11.58,70.41,56.05,8.32,9.02,18.61,18.5,14.4,87.9,8.38,10.75,7.01,7.98,9.1,,,17.59,4.12,8.27
2016-10-21 00:00:00,6.01,8.64,12.46,11.58,70.41,56.11,8.36,8.95,18.39,18.49,14.42,87.9,8.41,10.79,7.01,7.97,9.09,,,17.79,4.12,8.19
2016-10-24 00:00:00,6.01,8.62,12.43,11.55,66.53,64.72,8.25,8.87,18.39,18.42,14.35,87.9,8.38,10.7,7.01,7.96,9.05,,,17.63,4.12,8.25
2016-10-25 00:00:00,6.01,8.61,12.43,11.55,66.31,64.8,8.29,8.92,18.34,18.57,14.23,87.9,8.4,10.77,7.01,7.99,9.07,,,17.77,4.12,8.1
2016-10-26 00:00:00,6.01,8.6,12.4,11.55,66.27,64.77,8.28,8.98,18.35,18.63,14.2,87.9,8.4,10.74,7.01,7.91,9.1,,,17.68,4.12,8.1
2016-10-27 00:00:00,6.01,8.6,12.39,11.55,65.47,65.9,8.3,8.94,18.41,18.65,14.3,87.9,8.34,10.71,7.01,7.95,9.11,,,17.77,4.12,8.19
2016-10-28 00:00:00,6.01,8.57,12.35,11.56,65.74,65.76,8.27,9.02,18.42,18.65,14.19,87.9,8.33,10.67,7.01,7.98,9.09,,,17.69,4.12,8.19
2016-10-31 00:00:00,6.06,8.52,12.37,11.57,65.63,65.78,8.17,9,18.42,18.65,14.34,87.9,8.22,10.61,7.01,7.92,9.12,,,17.56,4.12,8.25
2016-11-01 00:00:00,6.06,8.59,12.36,11.57,65.8,65.6,8.2,9.05,18.47,18.47,14.29,87.9,8.29,10.61,7.01,7.87,9.04,,,17.47,4.12,8.21
2016-11-02 00:00:00,6.06,8.73,12.37,11.57,66.78,65.76,8.25,9.27,18.43,18.48,14.49,87.9,8.3,10.69,7.01,7.55,9.04,,,17.51,4.12,8.21
2016-11-03 00:00:00,6.01,8.73,12.46,11.59,66.28,65.82,8.24,9.29,18.43,18.59,14.47,87.9,8.3,10.69,7.01,7.57,9.02,,,17.42,4.12,8.19
2016-11-04 00:00:00,6.01,8.72,12.42,11.59,66.9,65.8,8.21,9.12,18.43,18.55,14.39,87.9,8.32,10.66,7.12,7.55,9.02,,,17.6,4.12,8.22
2016-11-07 00:00:00,6.02,8.71,12.41,11.59,66.56,65.77,8.22,9.27,18.89,18.72,14.24,87.9,8.41,10.66,7.12,7.42,8.97,,,17.44,4.12,8.14
2016-11-08 00:00:00,6.02,8.7,12.29,11.59,64.99,65.66,8.21,9.25,18.89,18.89,14.18,87.9,8.42,10.62,7.12,7.38,8.95,,,17.26,4.12,8.19
2016-11-09 00:00:00,6.02,8.62,12.21,11.58,64.02,65.66,8.2,9.22,18.56,18.86,14.18,87.9,8.42,10.53,7.12,7.45,8.99,,,17.39,3.5,8.13
