Beta Values 2019 (January to March),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LFIN,0.187662901,LFIN,0.178889789
LGL,3.50130321,LGL,1.75972447
LHCL,1.37358818,LHCL,0.379659643
LHL,0.560382276,LHL,0.176863857
LIOC,1.23544743,LIOC,0.280794165
LION,0.777584708,LION,0.190235008
LITE,1.28323197,LITE,0.320299837
LLMP,0,LLMP,0
LLUB,0.685490877,LLUB,0.199756888
LMF,1.03214596,LMF,0.409238249
LOFC,1.83492615,LOFC,0.652350081
LOLC,1.31364031,LOLC,-0.15356564
LPRT,0,LPRT,0
LVEF,-0.40399652,LVEF,-0.18071312
LVEN,-0.64986967,LVEN,-0.14424635
LWL,0.969591659,LWL,0.33063209
MADU,0.778453518,MADU,0.293354943
MAL,2.73935708,MAL,0.742504051
MARA,5.03127715,MARA,2.62520259
MASK,1.50999131,MASK,0.41693679
MBSL,5.29800173,MBSL,1.80611831
MEL,0,MEL,0
MELS,0.305821025,MELS,-0.28768233
MERC,0,MERC,0
MFL,2.32927888,MFL,0.336507293
MGT,0.380538662,MGT,0.084886547
MHDL,1.22241529,MHDL,0.309157212
MORI,-0.13553431,MORI,-0.06057536
MRH,0.081668114,MRH,0.260332252
MSL,0,MSL,0
MULL,5.63857515,MULL,2.08711507
NAMU,0.039965247,NAMU,-0.00486223
NDB,1.91225021,NDB,1.01154781
NEH,-0.03127715,NEH,-0.11243922
NEST,0.38662033,NEST,0.214343598
NHL,1.06342311,NHL,0.227714748
NIFL,0.3840139,NIFL,0.223460291
NTB,0.908774978,NTB,0.444286871
ODEL,1.33275412,ODEL,0.463533225
OFEQ,-0.83927019,OFEQ,-0.30753646
ONAL,0.80625543,ONAL,0.092585089
OSEA,0.154648132,OSEA,-0.0267423
PABC,0.509122502,PABC,0.372163695
PALM,3.63944396,PALM,1.07759319
PAP,0.240660295,PAP,-0.09744732
PARA,-0.0095569,PARA,-0.00465964
PARQ,0.881841876,PARQ,0.499189627
PDL,0.190269331,PDL,0.134319286
PEG,2.03822762,PEG,0.993517017
PHAR,1.17289313,PHAR,0.404983792
PINS,1.19287576,PINS,0.692868719
PLC,1.40920938,PLC,0.643030794
PMB,0.518679409,PMB,0.17200162
RAL,2.63944396,RAL,1.08752025
RCH,2.55690703,RCH,1.08974878
RCL,0.895742832,RCL,0.562398703
REEF,1.45699391,REEF,-0.12155591
REG,1.29452649,REG,0.262358184
RENU,-0.43266724,RENU,-0.26337115
REXP,0.460469157,REXP,0.088533225
RFL,1.05039096,RFL,0.26843598
RGEM,1.33275412,RGEM,1.65863047
RHL,4.5803649,RHL,1.58650729
RHTL,0.662901824,RHTL,0.168557536
RICH,0.503040834,RICH,0.314222042
RIL,-2.4074717,RIL,-0.48480551
RPBH,1.88097306,RPBH,0.621353322
RWSL,0.02953953,RWSL,-0.28525121
SAMP,4.86185925,SAMP,3.11649108
SCAP,0.251954821,SCAP,0.044165316
SDB,2.21633362,SDB,0.660656401
SELI,0,SELI,0
SEMB,1.05821025,SEMB,-0.23440032
SERV,1.17376194,SERV,0.299230145
SEYB,2.01911381,SEYB,0.059562398
SFCL,0,SFCL,0
SFIN,1.1789748,SFIN,0.357171799
SFL,-0.44396177,SFL,-0.07840356
SHAL,0,SHAL,0
SHAW,0.920069504,SHAW,0.315235008
SHL,1.28496959,SHL,1.09481361
SHOT,0.077324066,SHOT,0.170178282
SIGV,-0.52910512,SIGV,-0.33468395
SIL,1.46220677,SIL,0.584481361
SINH,1.58905299,SINH,0.511547811
SINI,-4.6455256,SINI,-1.6489059
SINS,1.76889661,SINS,0.567666126
SIRA,2.7419635,SIRA,1.30206645
SLND,-0.87923544,SLND,-0.29376012
SLTL,3.42658557,SLTL,1.42747163
SMOT,-0.32841007,SMOT,-0.32779578
SOY,-0.48827106,SOY,0.08569692
SPEN,1.61077324,SPEN,0.673824959
STAF,-0.35534317,STAF,-0.18051053
SUN,1.92615117,SUN,1.28363047
SWAD,-0.35621198,SWAD,-0.61203403
TAFL,1.27367506,TAFL,0.653768233
TAJ,2.41007819,TAJ,1.20684764
TANG,0.556907037,TANG,0.283225283
TAP,2.52562988,TAP,1.1456645
TESS,4.5812337,TESS,3.37418962
TFIL,-0.45960034,TFIL,-0.06847649
TILE,1.1615986,TILE,0.668760129
TJL,1.57688966,TJL,0.71576175
TKYO,1.39791485,TKYO,0.292949756
TPL,1.96003475,TPL,0.511952998
TRAN,1.04604691,TRAN,0.30206645
TSML,3.50738488,TSML,1.31219611
TYRE,1.72111207,TYRE,0.737034035
UAL,-0.07732406,UAL,0.038695299
UBC,0.046915725,UBC,0.112439222
UCAR,0,UCAR,0
UDPL,0.19287576,UDPL,0.026134521
UML,0.491746307,UML,0.420583468
VFIN,0.920069504,VFIN,0.242909238
VLL,0.069504778,VLL,0.112034035
VONE,2.15117289,VONE,0.603525121
VPEL,0.366637706,VPEL,0.426863857
WAPO,1.66724587,WAPO,0.459278768
WATA,1.4648132,WATA,0.476701782
YORK,0.165942658,YORK,0.02795786
