Beta Values for the Period from 01st October to 31st December 2015,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KOTA,3.70540265,KOTA,2.22437275
KVAL,0.310907237,KVAL,0.187096774
KZOO,-0.32415902,KZOO,-0.35412186
LALU,2.44444444,LALU,1.09390681
LCEM,0.812436289,LCEM,0.432258064
LCEY,-0.33944954,LCEY,-0.03584229
LDEV,1.46890927,LDEV,0.455197132
LFIN,1.58715596,LFIN,1.15770609
LGL,0.873598369,LGL,0.942652329
LHCL,0.66972477,LHCL,0.360573476
LHL,-0.43730886,LHL,-0.49175627
LIOC,1.9520897,LIOC,1.36845878
LION,-0.15290519,LION,-0.04301075
LITE,1.33231396,LITE,0.868100358
LLMP,0.90825688,LLMP,0.764874551
LLUB,0.567787971,LLUB,0.666666666
LMF,0.687054026,LMF,0.29032258
LOFC,2.34250764,LOFC,1.30537634
LOLC,1.52191641,LOLC,1.18781362
LPRT,0.002038735,LPRT,-0.19928315
LVEN,2.92456676,LVEN,2.60716845
LWL,0.066258919,LWL,0.311111111
MADU,2.76860346,MADU,2.23799283
MAL,0.990825688,MAL,0.260215053
MARA,0.791029561,MARA,0.860215053
MASK,0.699286442,MASK,0.062365591
MBSL,1.9775739,MBSL,1.71326164
MEL,0.278287461,MEL,0.503942652
MERC,0,MERC,0
MFL,3.15086646,MFL,1.62293906
MGT,2.34454638,MGT,1.57060931
MHDL,0.650356778,MHDL,0.50250896
MORI,0.847094801,MORI,0.802867383
MRH,-1.2426095,MRH,-0.23942652
MSL,0.662589194,MSL,0.518279569
MULL,-1.6258919,MULL,-1.1060931
NAMU,1.4169215,NAMU,1.39283154
NDB,1.36799184,NDB,1.53691756
NEH,0.384301732,NEH,0.095340501
NEST,0.777777777,NEST,0.356989247
NHL,1.60958205,NHL,1.05232974
NTB,1.09072375,NTB,1.11326164
ODEL,2.18756371,ODEL,1.52186379
OFEQ,-0.44750254,OFEQ,-0.36845878
ONAL,-0.63608562,ONAL,-0.581362
OSEA,1.46687054,OSEA,1.26236559
PABC,1.1049949,PABC,0.831541218
PALM,0.626911314,PALM,-0.2
PAP,1.18756371,PAP,0.29032258
PARA,1.2895005,PARA,1.0594982
PARQ,2.13557594,PARQ,1.31182795
PCH,17.2925586,PCH,10.8494623
PCHH,0.49235474,PCHH,-0.47240143
PCP,-9.2283384,PCP,-12.253046
PDL,-0.21406727,PDL,-0.36989247
PEG,1.57084607,PEG,1.26236559
PHAR,-1.7359836,PHAR,-1.0172043
PINS,0,PINS,0
PLC,2.36391437,PLC,1.73118279
PMB,2.29765545,PMB,1.75268817
RAL,2.22629969,RAL,1.46021505
RCL,-0.02956167,RCL,0.198566308
REEF,0.714576962,REEF,0.39641577
REG,1.28134556,REG,1.10035842
RENU,0.019367991,RENU,-0.13691756
REXP,2.83995922,REXP,2.06523297
RFL,-2.5219164,RFL,-1.7870967
RGEM,4.92252803,RGEM,2.58709677
RHL,1.47910295,RHL,1.07025089
RHTL,0.981651376,RHTL,0.124731182
RICH,1.13455657,RICH,0.706810035
RPBH,1.617737,RPBH,1.73548387
RWSL,1.85626911,RWSL,1.21146953
SAMP,0.215086646,SAMP,0.283870967
SCAP,2.31294597,SCAP,1.87526881
SDB,0.530071355,SDB,0.415053763
SELI,-0.70336391,SELI,-0.81433691
SEMB,3.83078491,SEMB,2.1985663
SERV,-0.37003058,SERV,-0.4422939
SEYB,0.997961264,SEYB,0.785663082
SFCL,0,SFCL,0
SFIN,1.78185524,SFIN,1.38064516
SFL,2.27522935,SFL,1.16272401
SFS,0.734964322,SFS,0.298207885
SHAL,0,SHAL,0
SHAW,0.529051987,SHAW,0.518996415
SHL,2.13455657,SHL,1.53548387
SHOT,1.37716615,SHOT,1.1390681
SIGV,1.35168195,SIGV,1.15698924
SIL,0.934760448,SIL,0.553405017
SING,2.07747196,SING,2.13620071
SINH,0.257900101,SINH,0.058064516
SINI,1.19979612,SINI,1.47168458
SINS,2.17533129,SINS,1.2781362
SIRA,0.927624872,SIRA,0.778494623
SLND,0.891946992,SLND,0.248028673
SLTL,1.73088685,SLTL,1.30824372
