Beta Values 2020 (October to December),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,1.55560251,AAF,1.48023273
AAIC,1.3822673,AAIC,1.33742012
ABAN,1.19258946,ABAN,1.33658891
ABL,1.43669578,ABL,1.27580653
ACAP,1.01164647,ACAP,0.647721959
ACL,1.77669766,ACL,1.70008831
ACME,2.18587395,ACME,1.92332069
AEL,1.39067342,AEL,1.39518936
AFSL,0.208462477,AFSL,0.224219439
AGAL,0.797454682,AGAL,0.74538937
AGST,1.89720108,AGST,1.63317574
AHPL,1.09148116,AHPL,1.17143747
AHUN,1.72316145,AHUN,2.08109512
AINS,1.49450549,AINS,1.33103018
ALHP,2.4463229,ALHP,2.48994752
ALLI,0.986662909,ALLI,1.06525014
ALUF,2.64647318,ALUF,2.44947789
ALUM,1.72184652,ALUM,1.68429528
AMCL,0,AMCL,0
AMF,-0.21560063,AMF,-0.14442308
AMSL,0.98046398,AMSL,0.889448802
APLA,1.61364703,APLA,1.62673385
ARPI,0.753498638,ARPI,0.938594212
ASCO,1.15285996,ASCO,1.09242038
ASHO,-0.0356908,ASHO,-0.11299288
ASIR,1.25725556,ASIR,1.15735882
ASIY,1.80797407,ASIY,1.33128993
ASPH,2.33821733,ASPH,2.58319912
ASPM,0,ASPM,0
ATL,1.07673523,ATL,0.978700192
ATLL,0.600967408,ATLL,0.614785183
AUTO,0.685263454,AUTO,0.782949763
BALA,1.85108481,BALA,1.92700919
BBH,0.713487367,BBH,0.81245779
BERU,1.94491406,BERU,2.25964985
BFL,1.54470742,BFL,1.4119175
BFN,1.53061895,BFN,1.34053717
BIL,1.42190288,BIL,1.17268429
BLI,1.5385085,BLI,1.42152839
BLUE,2.92735042,BLUE,3.21362148
BOGA,1.82145205,BOGA,1.65161826
BOPL,1.78270874,BOPL,1.78336536
BPPL,1.57781534,BPPL,1.40277417
BREW,0.236498544,BREW,0.257779624
BRR,0.711421057,BRR,0.676242921
BRWN,1.13318305,BRWN,1.01252013
BUKI,1.89306846,BUKI,1.69525689
CABO,2.18869165,CABO,2.10099225
CALF,0.407673523,CALF,0.527455971
CARE,0.462242885,CARE,0.354563873
CARG,0.306940922,CARG,0.317159332
CARS,2.20479947,CARS,2.01252013
CCS,0.557340095,CCS,0.457322458
CDB,1.09603644,CDB,1.11595407
CERA,1.97008547,CERA,1.94197101
CFI,0.376397107,CFI,0.481635409
CFIN,1.19409223,CFIN,1.2736246
CFLB,2.35841081,CFLB,2.06878279
CFVF,1.19085188,CFVF,1.12135695
CHL,0.327463135,CHL,0.274507766
CHMX,1.41922607,CHMX,1.48667463
CHOT,0.258664412,CHOT,0.47545327
CIC,1.50216023,CIC,1.57971842
CIND,1.95134779,CIND,1.87755208
CINS,-0.02643937,CINS,-0.03288482
CINV,2.47853855,CINV,2.44423086
CIT,0.97867944,CIT,1.2494675
CITH,1.13285432,CITH,1.28188477
CITW,1.61923546,CITW,1.80123642
CLC,2.6850756,CLC,2.32162709
CLND,1.71456748,CLND,1.76975427
COCO,1.67272471,COCO,1.49093459
COCR,1.43246924,COCR,1.41067068
COLO,1.54137315,COLO,1.65925502
COMB,0.750587019,COMB,0.947789495
COMD,1.08176012,COMD,1.12208426
CONN,0.492063492,CONN,0.636136942
CPRT,0.129144359,CPRT,0.221933606
CRL,0.779797125,CRL,0.797184269
CSD,1.06522964,CSD,0.952672866
CSF,2.04367427,CSF,1.87001922
CTBL,1.68155348,CTBL,1.38625383
CTC,0.357095895,CTC,0.371551768
CTEA,-0.07612472,CTEA,-0.08551093
CTHR,0.548840048,CTHR,0.496545275
CTLD,0.994035878,CTLD,1.07215959
CWM,1.12172442,CWM,1.09351135
DFCC,1.04606931,DFCC,1.218349
DIAL,0.3086785,DIAL,0.379188529
DIMO,1.8625904,DIMO,1.58049768
DIPD,1.60679064,DIPD,1.22411553
DIST,1.14872734,DIST,1.00503922
DOCK,1.78454024,DOCK,1.77749493
DPL,2.47905513,DPL,2.34458932
EAST,1.52460787,EAST,1.46594628
EBCR,1.34822015,EBCR,0.967946386
ECL,2.45529257,ECL,2.15647566
EDEN,0.464590964,EDEN,0.708192633
ELPL,1.71029397,ELPL,1.54652189
EMER,1.88926458,EMER,1.78445633
ETWO,0.46416831,ETWO,0.545742635
EXPO,2.14238752,EXPO,1.60595355
GEST,0.405043674,GEST,0.343913969
GHLL,1.01333709,GHLL,1.2358564
GLAS,1.82727528,GLAS,1.35352485
GOOD,-0.0350803,GOOD,-0.06187334
GRAN,1.78247393,GRAN,1.7024261
GREG,2.2839767,GREG,2.19689334
GSF,1.32699351,GSF,1.22333627
GUAR,2.09213863,GUAR,2.02981973
HAPU,1.69028834,HAPU,1.65348849
HARI,0.400629285,HARI,0.20214037
HASU,-0.17619986,HASU,-0.85318717
HAYC,1.44646379,HAYC,1.32671827
HAYL,2.05330139,HAYL,1.79006701
HDFC,1.51977082,HDFC,1.56984778
HEXP,1.3567202,HEXP,1.30936672
HHL,0.933408471,HHL,1.0004156
HNB,0.859819667,HNB,1.05543145
HNBF,2.08307504,HNBF,2.16790482
HOPL,1.77740208,HOPL,1.87266871
HPFL,1.29839391,HPFL,1.22738843
HPL,1.42157415,HPL,1.37737025
HPWR,0.478444632,HPWR,0.549379188
HSIG,0.244153282,HSIG,0.464543612
HUNA,0.968441814,HUNA,0.937970803
HUNT,0.090776744,HUNT,0.043326926
HVA,2.13496759,HVA,1.8409268
IDL,2.55236216,IDL,2.46605018
INDO,0.03733446,INDO,0.053820977
JETS,0.6084343,JETS,0.799833757
JINS,1.03273222,JINS,1.00374045
JKH,0.41471776,JKH,0.51696192
JKL,0.960364421,JKL,1.12379863
KAHA,0.102986756,KAHA,0.184269312
KCAB,1.3834883,KCAB,1.39311133
KDL,0.456137879,KDL,0.604135279
KFP,0.952756645,KFP,0.952413112
KGAL,1.72804545,KGAL,1.7094914
KHC,0.552784822,KHC,0.701283183
KHL,1.09495632,KHL,1.23757078
KOTA,2.01516859,KOTA,2.18468491
KVAL,1.10772987,KVAL,1.12748714
KZOO,1.99788672,KZOO,1.50418203
LALU,0.87325068,LALU,0.706270455
LAMB,1.17727998,LAMB,1.21273832
LCEY,1.38536676,LCEY,1.31217206
LDEV,1.85996055,LDEV,1.63790326
LFIN,0.751948905,LFIN,0.856200322
LGL,1.51159951,LGL,1.44843887
LHCL,0.843383112,LHCL,0.713959166
LHL,0.296656335,LHL,0.364486466
LIOC,1.61928242,LIOC,1.64798171
LION,0.032826148,LION,0.041352797
LITE,0.986005447,LITE,0.887318821
LLUB,1.32361228,LLUB,1.24707777
LMF,1.7507279,LMF,1.6716193
LOFC,1.47543909,LOFC,1.43742532
LOLC,1.17319432,LOLC,1.20250402
LPL,1.91922607,LPL,1.89235804
LPRT,0.07851977,LPRT,0.187126603
LVEF,1.21076359,LVEF,1.13829289
LVEN,0.646285338,LVEN,0.45197153
LWL,2.00948624,LWL,1.94342563
MADU,2.12191227,MADU,2.05922385
MAL,1.45430637,MAL,1.35269364
MARA,1.91889734,MARA,2.02753389
MASK,1.82539682,MASK,1.79032677
MBSL,0.745796938,MBSL,0.81941919
MCPL,0.642669296,MCPL,0.542158034
MEL,2.75866441,MEL,2.28443036
MELS,1.38541373,MELS,1.36646059
MERC,0,MERC,0
MFL,1.23109796,MFL,1.20920567
MGT,1.67624683,MGT,1.69806223
MHDL,1.27378604,MHDL,1.08727726
MRH,0.457311918,MRH,0.635201828
MSL,0.754531792,MSL,0.511870746
MULL,1.12815816,MULL,0.864252688
NAMU,1.23020569,NAMU,1.23689542
NDB,1.08274631,NDB,1.19621798
NEH,0.018596787,NEH,0.121097199
NEST,0.887245233,NEST,0.923476544
NHL,1.52141448,NHL,1.23273936
NIFL,0.137597445,NIFL,-0.04784664
NTB,0.717103409,NTB,0.858797859
ODEL,0.466422466,ODEL,0.670060782
OFEQ,-0.12083215,OFEQ,-0.02966387
ONAL,1.44547759,ONAL,1.16489168
OSEA,0.969756738,OSEA,0.984570627
PABC,1.45909645,PABC,1.55561327
PALM,-0.04973231,PALM,0.156371759
PAP,0.982436367,PAP,0.755883422
PARA,0.02963276,PARA,0.113460439
PARQ,1.93819855,PARQ,1.82186087
PDL,0.525312294,PDL,0.464024105
PEG,0.401991171,PEG,0.535560288
PHAR,-0.11947027,PHAR,0.08306925
PINS,0.997886728,PINS,0.954075536
PLC,1.05433455,PLC,1.09865447
PMB,0.955621301,PMB,0.971063431
RAL,1.67338217,RAL,0.945763416
RCH,0.964450079,RCH,0.963166917
RCL,1.7855734,RCL,1.70185464
REEF,1.45731191,REEF,1.78736557
REG,1.88114022,REG,1.63327965
RENU,0.849582041,RENU,0.798483038
REXP,0.995397764,REXP,0.900722115
RFL,0.523621677,RFL,0.528650839
RGEM,0.524279139,RGEM,0.50870175
RHL,0.78792148,RHL,0.639098134
RHTL,0.2772612,RHTL,0.366980102
RICH,1.84455715,RICH,1.85786274
RIL,1.61158072,RIL,1.04634006
RPBH,1.08199492,RPBH,1.36323964
RWSL,2.28045458,RWSL,1.58179645
SAMP,0.739691931,SAMP,0.897760922
SCAP,1.22006198,SCAP,1.17642474
SDB,1.08218277,SDB,1.1111746
SELI,0.274631351,SELI,0.196789443
SEMB,1.5433925,SEMB,1.49618161
SERV,0.54771297,SERV,0.580289885
SEYB,1.15544284,SEYB,1.19684139
SFCL,0,SFCL,0
SFIN,1.2547666,SFIN,1.39363083
SFL,1.67178547,SFL,1.61935684
