Beta Values for the Period from 01st  January  to 31st March 2017,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KHL,0.932258064,KHL,0.363636363
KOTA,1.24193548,KOTA,0.888111888
KVAL,-0.43333333,KVAL,-0.67249417
KZOO,0,KZOO,0
LALU,1.49247311,LALU,0.136363636
LAMB,-1.7365591,LAMB,-1.9702797
LCEM,3.61075268,LCEM,2.52039627
LCEY,-0.21397849,LCEY,-0.52214452
LDEV,2.46129032,LDEV,2.34615384
LFIN,0.317204301,LFIN,0.283799533
LGL,0.696774193,LGL,0.33041958
LHCL,1.53333333,LHCL,0.92074592
LHL,1.35591397,LHL,0.541958041
LIOC,1.4032258,LIOC,0.808275058
LION,0.897849462,LION,0.555944055
LITE,4.52150537,LITE,2.69871794
LLMP,-0.64946236,LLMP,0.075174825
LLUB,1.05053763,LLUB,0.852564102
LMF,0.755913978,LMF,0.3502331
LOFC,4.06236559,LOFC,2.22027972
LOLC,2.46236559,LOLC,1.22727272
LPRT,0.551612903,LPRT,0.213869463
LVEN,1.08172043,LVEN,0.564685314
LWL,0.869892473,LWL,0.713286713
MADU,-4.6698924,MADU,-4.6171328
MAL,0.309677419,MAL,0.768065268
MARA,0.720430107,MARA,0.357226107
MASK,0.48172043,MASK,1.4090909
MBSL,0.725806451,MBSL,0.487179487
MEL,-0.95268817,MEL,-0.32459207
MELS,3.08172043,MELS,2.86888111
MERC,0,MERC,0
MFL,2.07849462,MFL,1.82808857
MGT,1.56774193,MGT,1.29778554
MHDL,2.03870967,MHDL,1.69289044
MORI,-0.2860215,MORI,-0.33974358
MRH,0.476344086,MRH,0.801864801
MSL,0,MSL,0
MULL,1.31827956,MULL,0.585081585
NAMU,2.4172043,NAMU,1.63344988
NDB,1.28709677,NDB,1.12296037
NEH,-0.28064516,NEH,-0.28846153
NEST,0.833333333,NEST,0.459207459
NHL,0.507526881,NHL,0.283799533
NIFL,0,NIFL,0
NTB,1.02150537,NTB,0.921328671
ODEL,0.856989247,ODEL,0.395687645
OFEQ,1.38064516,OFEQ,1.18473193
ONAL,2.08709677,ONAL,1.63752913
OSEA,1.22903225,OSEA,0.808275058
PABC,0.358064516,PABC,0.055944055
PALM,-0.03010752,PALM,0.093240093
PAP,2.43870967,PAP,2.03846153
PARA,-0.88817204,PARA,-0.74825174
PARQ,1.40860215,PARQ,0.8502331
PCH,3.66559139,PCH,3.17832167
PCHH,4.71182795,PCHH,1.40384615
