Beta Values for the Period from 01st July to 30th September 2013,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,1.63416444,AAF,1.49871867
AAIC,1.60952804,AAIC,1.72351936
ABAN,0.671267438,ABAN,0.616315489
ACAP,0.854853072,ACAP,0.355922551
ACL,0.970466013,ACL,0.525626423
ACME,1.02166815,ACME,0.825313211
AEL,0.382012466,AEL,0.345387243
AFSL,0.282724844,AFSL,0.22522779
AGAL,0.444048679,AGAL,0.255979498
AGST,1.29415256,AGST,1.45230637
AHPL,1.60062333,AHPL,1.41742596
AHUN,0.632828732,AHUN,0.55951025
ALHP,0.695161769,ALHP,0.878559225
ALLI,-0.13178984,ALLI,-0.18806947
ALUF,2.00341347,ALUF,1.96725512
AMCL,0,AMCL,0
AMF,-0.38112199,AMF,-0.80310364
AMSL,0.411249628,AMSL,0.347807517
APLA,0.996734936,APLA,1.3589123
ARPI,-0.10700504,ARPI,-0.04812072
ASCO,0.155981003,ASCO,0.99259681
ASHA,0.034579994,ASHA,-0.07958428
ASHO,0.605372514,ASHO,0.638809794
ASIR,0.630157316,ASIR,0.533456719
ASIY,0.090828138,ASIY,-0.20458428
ASPH,1.50163253,ASPH,1.37841685
ASPM,0,ASPM,0
ATL,2.34194122,ATL,1.66699886
AUTO,0.35618878,AUTO,0.272636674
BALA,1.07702582,BALA,1.01224373
BBH,0.38082517,BBH,0.209851936
BERU,2.57316711,BERU,2.01694191
BFL,0.651973879,BFL,0.62343394
BIL,1.73463935,BIL,1.31805239
BINN,0.590382902,BINN,0.741457858
BLI,0.412436924,BLI,0.224515945
BLUE,2.351588,BLUE,2.08513667
BOGA,0.792371623,BOGA,0.957574031
BOPL,0.902938557,BOPL,0.883257403
BREW,0.500445235,BREW,0.199458997
BRWN,1.46096764,BRWN,1.31990318
BUKI,0.085782131,BUKI,0.188211845
CABO,1.94716533,CABO,1.96042141
CALF,2.19813,CALF,2.30751708
CARE,0.873998219,CARE,0.855210706
CARG,0.232116355,CARG,0.533599088
CARS,1.07450281,CARS,1.29997152
CCS,0.918967052,CCS,0.809652619
CDB,0.753042445,CDB,0.665432801
CDIC,-0.33229444,CDIC,-0.33456719
CERA,0.790739091,CERA,1.00427107
CFI,0.148560403,CFI,-0.31121867
CFIN,0.209854556,CFIN,0.214692482
CFL,1.09246067,CFL,0.737613895
CFLB,1.76061145,CFLB,1.61389521
CFT,-0.17972692,CFT,-0.48277334
CFVF,0.883496586,CFVF,0.941486332
CHL,0.020629266,CHL,-0.00355922
CHMX,1.06010685,CHMX,0.891514806
CHOT,0.497180172,CHOT,0.415432801
CHOU,0.572128227,CHOU,0.619305239
CIC,0.537696645,CIC,0.446469248
CIFL,1.68952211,CIFL,2.91714123
CIND,0.903235381,CIND,0.883115034
CINS,0.663846838,CINS,0.11033599
CINV,0.613535173,CINV,0.49985763
CIT,0.303205699,CIT,0.24843394
CITH,0.553873552,CITH,0.321611617
CITK,2.39106559,CITK,1.88795558
CITW,1.16458889,CITW,1.17198177
CLC,1.20466013,CLC,0.930951025
CLND,2.14039774,CLND,2.09965831
CLPL,1.03532205,CLPL,0.986617312
COCO,0.766251113,COCO,0.551537585
COCR,1.22202433,COCR,0.951879271
COLO,0.63342238,COLO,0.710421412
COMB,0.410359157,COMB,0.521070615
COMD,0.827545265,COMD,0.758826879
CONN,0.02686257,CONN,-0.15105353
CPRT,0.329326209,CPRT,-0.00911161
CRL,1.68551498,CRL,1.30210706
CSD,0.877411694,CSD,0.80224943
CSEC,0.101662214,CSEC,0.231776765
CSF,1.05046007,CSF,0.854071753
CTBL,1.24324725,CTBL,1.02790432
CTC,2.96126447,CTC,2.56449316
CTCE,0.013357079,CTCE,-0.00113895
CTEA,-0.07658058,CTEA,-0.21711275
CTHR,-0.25111308,CTHR,-0.20985193
CTLD,0.959928762,CTLD,0.780751708
CWM,0.917779756,CWM,0.721383826
DFCC,0.982338972,DFCC,0.996440774
DIAL,0.759424161,DIAL,0.687927107
DIMO,0.4962897,DIMO,0.29214123
DIPD,0.542297417,DIPD,0.39820615
DIST,0.554170376,DIST,0.358627562
DOCK,0.143959631,DOCK,0.020358769
DPL,2.50742059,DPL,2.42383257
EAST,1.62065894,EAST,1.53203302
EBCR,0.95755417,EBCR,1.23633257
ECL,0.808251706,ECL,0.630410022
EDEN,0.234490946,EDEN,0.22665148
ELPL,0.697684772,ELPL,0.808656036
EMER,1.37147521,EMER,1.15034168
EQIT,0.564707628,EQIT,0.372722095
ESL,2.28821608,ESL,1.93308656
ETWO,0.561739388,ETWO,0.728644646
EXPO,0.802018403,EXPO,0.705438496
FLCH,0.885871178,FLCH,0.675541002
GEST,0.713268032,GEST,0.52605353
GHLL,1.16251113,GHLL,1.01865034
GLAS,0.850697536,GLAS,0.829441913
GOOD,1.89685366,GOOD,1.48889521
GRAN,1.54007123,GRAN,1.3409738
GREG,1.77649154,GREG,1.72551252
GSF,2.21475215,GSF,2.32232346
GUAR,1.00712377,GUAR,0.839123006
HAPU,-0.46452953,HAPU,-0.56719817
HARI,-0.22291481,HARI,-0.67796127
HASU,0.636984268,HASU,0.460421412
HAYC,0.207034728,HAYC,0.270643507
HAYL,0.189076877,HAYL,0.254840546
HDFC,1.19842683,HDFC,1.07047266
HEXP,0.834372217,HEXP,0.811788154
HHL,0.646482635,HHL,0.612613895
HNB,0.328287325,HNB,0.452875854
HOPL,0.296378747,HOPL,0.235763097
HPFL,1.00712377,HPFL,0.885677676
HPWR,0.743098842,HPWR,0.506976082
HSIG,0.219352923,HSIG,0.13069476
HUEJ,1.28628673,HUEJ,1.56093394
HUNA,0.254081329,HUNA,0.252562642
HUNT,0.809439002,HUNT,0.674971526
HVA,1.81849213,HVA,1.42924259
IDL,2.13965568,IDL,1.90432801
INDO,0.044226773,INDO,0.039293849
JFIN,0.347135648,JFIN,-0.20458428
JINS,0.503265063,JINS,0.479214123
JKH,1.85544672,JKH,2.04769362
JKL,0.853368952,JKL,0.944333712
KAHA,0.533095874,KAHA,0.66557517
KAPI,1.83348174,KAPI,1.80153758
KCAB,0.542297417,KCAB,0.404755125
KDL,1.92119323,KDL,2.15959567
KFP,0.03354111,KFP,-0.05751708
KGAL,0.536064113,KGAL,0.374145785
KHC,0.963935886,KHC,0.971241457
KHL,0.253487681,KHL,0.162015945
KOTA,0.619174829,KOTA,0.262670842
KURU,1.30186999,KURU,1.27861617
KVAL,0.152864351,KVAL,0.294846241
KZOO,1.06544968,KZOO,0.927107061
LALU,1.48382309,LALU,1.10207858
LAMB,0.931285247,LAMB,0.856492027
LCEM,1.15835559,LCEM,0.74558656
LCEY,0.909320273,LCEY,0.905894077
LDEV,2.70154348,LDEV,2.54612756
LFIN,0.331255565,LFIN,0.388667425
LGL,1.11694864,LGL,1.03089407
LHCL,1.1423271,LHCL,0.953872437
LHL,0.095132086,LHL,0.046127562
LIOC,0.825764321,LIOC,0.739607061
LION,0.363015731,LION,0.127277904
LITE,1.10878598,LITE,0.823035307
LLUB,0.736865538,LLUB,0.706435079
LMF,0.517364203,LMF,0.436788154
LOFC,1.5087563,LOFC,1.19305239
LOLC,0.376818046,LOLC,0.266657175
LPRT,0.904274265,LPRT,1.00768792
LVEN,-0.07687741,LVEN,-0.00754555
LWL,0.876818046,LWL,0.872722095
MADU,1.70644108,MADU,1.24971526
MAL,0.218462451,MAL,0.056520501
MARA,1.28747402,MARA,1.05922551
MASK,0.688334817,MASK,0.209851936
MBSL,1.45028198,MBSL,1.44248291
MEL,2.0569902,MEL,1.88795558
MERC,0,MERC,0
MFL,1.24235678,MFL,1.14777904
MGT,0.975808845,MGT,1.12272209
MIRA,2.50460077,MIRA,2.25113895
MORI,-1.4961412,MORI,-1.0303246
MPRH,0.434995547,MPRH,0.331007972
MRH,1.77560106,MRH,1.73092255
MSL,0.733748886,MSL,0.727220956
MULL,0.956366874,MULL,-0.03359908
NAMU,0.075690115,NAMU,0.020358769
NDB,1.15138023,NDB,1.2743451
NEH,-0.28999703,NEH,-0.33883826
NEST,2.08014247,NEST,1.72052961
NHL,0.577025823,NHL,0.457574031
NIFL,0.726773523,NIFL,0.42867312
NTB,1.09973285,NTB,1.10763097
ODEL,1.0866726,ODEL,0.985478359
OFEQ,-0.08043929,OFEQ,-0.33926537
OGL,0.856040368,OGL,0.775626423
ONAL,0.621994657,ONAL,0.503416856
ORIN,0.323834965,ORIN,0.246867881
OSEA,0.874443455,OSEA,0.705580865
PABC,0.657168299,PABC,0.600512528
PALM,0.386613238,PALM,0.573177676
PAP,1.23137429,PAP,1.07645216
PARA,-0.23330365,PARA,-0.09866173
PARQ,0.592163846,PARQ,0.62058656
PCH,1.08993766,PCH,1.34652619
PCHH,0.072425051,PCHH,0.134253986
PCP,3.00534283,PCP,2.76708428
PDL,0.609973285,PDL,0.456007972
PEG,1.21682991,PEG,1.25740318
PHAR,1.4035322,PHAR,0.831862186
PLC,0.261650341,PLC,0.205011389
PMB,0.035173642,PMB,0.209424829
