Beta Values for the Period from 01st January to 31st March 2013,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KOTA,3.45037353,KOTA,3.1519174
KURU,2.46531483,KURU,1.91887905
KVAL,1.01334044,KVAL,0.993362831
KZOO,2.0357524,KZOO,2.39601769
LALU,3.35645677,LALU,3.66961651
LAMB,0.228922091,LAMB,-0.0058997
LCEM,2.24866595,LCEM,2.289823
LCEY,1.83030949,LCEY,2.07448377
LDEV,2.58964781,LDEV,2.34660766
LFIN,0.298292422,LFIN,-0.02212389
LGL,3.01547491,LGL,2.46460176
LHCL,2.03361792,LHCL,1.63053097
LHL,1.75453575,LHL,1.33407079
LIOC,1.78495197,LIOC,1.51032448
LION,1.14247598,LION,0.311209439
LITE,1.88740661,LITE,1.21755162
LLUB,1.09178228,LLUB,1.18067846
LMF,2.31483457,LMF,1.78834808
LOFC,2.42849519,LOFC,1.53244837
LOLC,1.22572038,LOLC,0.299410029
LPRT,0.262006403,LPRT,1.01327433
LVEN,0.209178228,LVEN,-0.44247787
LWL,1.68409818,LWL,1.39233038
MADU,1.7828175,MADU,0.3679941
MAL,2.06136606,MAL,0.997050147
MARA,1.45090715,MARA,0.51179941
MASK,1.405016,MASK,1.66519174
MBSL,1.68196371,MBSL,1.87610619
MEL,1.00053361,MEL,1.84070796
MERC,0,MERC,0
MFL,1.03735325,MFL,1.03171091
MGT,2.69103521,MGT,2.75811209
MIRA,4.25773745,MIRA,0.49778761
MORI,-0.77854855,MORI,-1.1769911
MPRH,1.82177161,MPRH,0.853244837
MRH,1.53041622,MRH,0.713864306
MSL,1.40715048,MSL,0.90339233
MULL,2.47758804,MULL,2.57448377
NAMU,1.38847385,NAMU,1.63643067
NDB,1.39381003,NDB,1.60545722
NEH,0.496264674,NEH,1.08259587
NEST,1.29829242,NEST,1.22566371
NHL,0.106723585,NHL,0.648967551
NIFL,2.565635,NIFL,3.2278761
NTB,1.36446104,NTB,1.62241887
ODEL,0.944503735,ODEL,0.817109144
OFEQ,4.65101387,OFEQ,3.0818584
OGL,3.96478121,OGL,2.39159292
ONAL,0.384204909,ONAL,0.090707964
ORIN,1.37726787,ORIN,0.876843657
OSEA,0.275880469,OSEA,0.220501474
PABC,1.22465314,PABC,1.22640117
PALM,-0.67075773,PALM,-0.36651917
PAP,0.377801494,PAP,0.789085545
PARA,-0.2294557,PARA,-0.67109144
PARQ,0.727854855,PARQ,0.737463126
PCH,1.43970117,PCH,-0.2359882
PCHH,-0.34898612,PCHH,-0.82522123
PCP,2.10192102,PCP,3.18657817
PDL,1.06776947,PDL,0.519174041
PEG,2.39861259,PEG,1.4498525
PHAR,2.07844183,PHAR,2.10250737
PLC,1.82870864,PLC,1.5058997
PMB,0.977054429,PMB,0.593657817
RAL,2.09124866,RAL,1.37610619
RCL,1.27588046,RCL,1.0678466
REEF,3.33191035,REEF,2.64454277
REG,1.00266808,REG,1.17035398
RENU,1.24973319,RENU,1.1238938
REXP,0.878868729,REXP,0.100294985
RFL,0.343649946,RFL,-0.40929203
RGEM,1.72518676,RGEM,-0.31932153
RHL,2.17716115,RHL,2.10914454
RHTL,1.48025613,RHTL,0.904129793
RICH,1.58110992,RICH,1.70132743
RPBH,0.900747065,RPBH,0.854719764
RWSL,2.57790821,RWSL,2.39233038
SAMP,0.187299893,SAMP,1.19542772
SCAP,0.125933831,SCAP,-1.0752212
SDB,1.16808964,SDB,1.36578171
SELI,1.0715048,SELI,-0.22935103
SEMB,1.81056563,SEMB,1.42772861
SERV,0.975987193,SERV,0.399705014
SEYB,2.12486659,SEYB,2.3458702
SFCL,0,SFCL,0
SFIN,2.27374599,SFIN,1.90486725
SFL,1.14621131,SFL,0.540560471
SFS,3.46905016,SFS,3.11356932
SHAL,0.01280683,SHAL,1.05014749
SHAW,-0.31056563,SHAW,-0.62684365
SHL,2.12486659,SHL,1.789823
SHOT,0.387940234,SHOT,0.070058997
SIGV,-0.04268943,SIGV,-1.6002949
SIL,2.17075773,SIL,2.49336283
SING,2.55176093,SING,2.16224188
SINI,0.973319103,SINI,0.955014749
SINS,1.1221985,SINS,0.995575221
SIRA,3.5090715,SIRA,2.77286135
SLND,-0.12059765,SLND,-0.0538348
SLTL,1.70117395,SLTL,1.10471976
SMOT,0.040021344,SMOT,0.093657817
SOY,0.498399146,SOY,-0.16740412
SPEN,0.457844183,SPEN,0.563421828
STAF,1.48452508,STAF,0.76179941
SUN,0.448772678,SUN,0.126843657
SWAD,-1.0997865,SWAD,-2.339233
TAFL,2.86552828,TAFL,2.43879056
TAJ,1.24279615,TAJ,1.45648967
TANG,-0.11579509,TANG,0.702064896
TAP,1.90234791,TAP,0.414454277
TESS,2.30149413,TESS,2.29498525
TFC,2.53842049,TFC,2.12758112
TFIL,2.5032017,TFIL,1.93436578
TILE,1.58751334,TILE,1.75294985
TJL,2.39381003,TJL,2.61725663
TKYO,0.013340448,TKYO,-0.66371681
TPL,1.29135538,TPL,1.40560471
TRAN,0.016542155,TRAN,-0.52507374
TSML,0.033617929,TSML,0.513274336
TWOD,1.51654215,TWOD,1.29203539
TYRE,1.53735325,TYRE,1.46091445
UAL,0.588580576,UAL,0.628318584
UBC,0.411419423,UBC,0.055309734
UCAR,0.593916755,UCAR,0.490412979
UDPL,0.950373532,UDPL,-0.67109144
UML,0.569903948,UML,0.456489675
VFIN,1.79455709,VFIN,1.11946902
VLL,0.838847385,VLL,0.6039823
VONE,1.44717182,VONE,1.17035398
VPEL,0.153148345,VPEL,-0.06120943
WAPO,3.47758804,WAPO,2.47492625
WATA,0.766275346,WATA,1.21460176
YORK,2.02934898,YORK,1.81047197
YORK,3.31433998,YORK,4.14609401
