Beta Values 2023 (September to December),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,0.462206433,AAF,0.323733737
AAIC,0.867771857,AAIC,0.665656182
ABAN,0.426090388,ABAN,0.437918403
ABL,0.931715018,ABL,0.481874447
ACAP,-0.14762186,ACAP,0.007199696
ACL,0.932899151,ACL,0.737653151
ACME,0.991513716,ACME,0.90905646
AEL,0.32307085,AEL,0.230390299
AFS,0.649694099,AFS,0.324744221
AFSL,-0.44543122,AFSL,-0.49248452
AGAL,1.16656798,AGAL,0.852974611
AGPL,0.671600552,AGPL,0.561197423
AGST,1.06315373,AGST,0.725527346
AHPL,0.95973949,AHPL,0.657319691
AHUN,1.43023485,AHUN,1.16963496
AINS,0.195776593,AINS,-0.0953644
ALLI,1.28912571,ALLI,0.938613111
ALUM,1.06058811,ALUM,0.912466843
AMCL,0,AMCL,0
AMF,1.09315176,AMF,0.937223695
AMSL,0.843102427,AMSL,0.556776556
APLA,0.44503651,APLA,0.418592901
ASCO,0.586540359,ASCO,0.37286851
ASHO,0,ASHO,0
ASIR,0.337675152,ASIR,0.267778198
ASIY,1.07499506,ASIY,0.852343059
ASPH,-3.2707716,ASPH,-3.7184539
ASPM,0,ASPM,0
ATL,-0.12097888,ATL,-0.12277377
ATLL,0.043812907,ATLL,-0.03359858
AUTO,0.0925597,AUTO,0.173424276
BALA,0.392539964,BALA,0.432108121
BBH,1.22794552,BBH,1.05014525
BERU,-0.70396684,BERU,-0.74283188
BFL,0.86500888,BFL,0.588227864
BFN,0.940793368,BFN,0.82038651
BIL,1.6027235,BIL,1.28659845
BLUE,-2.6569962,BLUE,-2.7046861
BOGA,1.18669824,BOGA,0.955917645
BOPL,0.622261693,BOPL,0.237211064
BPPL,0.286954805,BPPL,0.212706833
BREW,0.057627787,BREW,0.056081849
BRR,0.011446615,BRR,0.138309965
BRWN,1.60746003,BRWN,1.21952759
BUKI,0.192816262,BUKI,0.107742831
CABO,0.854351687,CABO,0.606669192
CALF,-0.22301164,CALF,-0.1218896
CALT,3.43299782,CALT,2.50751547
CARE,1.10933491,CARE,0.902740937
CARG,-0.27708703,CARG,-0.22862195
CARS,0.034537201,CARS,-0.02589364
CCS,1.07302151,CCS,0.845143362
CDB,0.470100651,CDB,0.332070228
CERA,0.298796131,CERA,0.308197549
CFI,0.448588908,CFI,0.287356321
CFIN,1.94671403,CFIN,1.43084501
CFLB,1.69429642,CFLB,1.42061386
CFVF,0.766528517,CFVF,0.371731716
CHL,-0.31853167,CHL,-0.3318176
