Beta Values 2020 (April to June),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,-0.32516297,AAF,-0.25646636
AAIC,-0.03311603,AAIC,-0.25066384
ABAN,1.221382,ABAN,0.227748819
ABL,1.21968709,ABL,0.508826711
ACAP,0.828683181,ACAP,0.52104642
ACL,0.289960886,ACL,-0.02970102
ACME,1.0338983,ACME,0.309721675
AEL,1.12848761,AEL,0.385105232
AFSL,0.866101694,AFSL,1.04841168
AGAL,-0.758279,AGAL,-0.57098249
AGST,0.426336375,AGST,0.357026947
AHPL,2.09550195,AHPL,0.911560778
AHUN,-1.0191003,AHUN,-0.93592643
AINS,-0.13904823,AINS,-0.29214201
ALHP,0.851760104,ALHP,0.185901848
ALLI,1.03631029,ALLI,0.427443941
ALUF,2.16408083,ALUF,0.933934893
ALUM,2.3511734,ALUM,0.963832612
AMCL,0,AMCL,0
AMF,-0.02405475,AMF,0.214643981
AMSL,0.781095176,AMSL,0.351445712
APLA,2.3654498,APLA,1.38397423
ARPI,0.257040417,ARPI,0.379745279
ASCO,0.172164276,ASCO,0.031667977
ASHO,0.390156453,ASHO,-0.02613591
ASIR,-0.46271186,ASIR,-0.23834579
ASIY,1.54498044,ASIY,0.599724626
ASPH,1.32405475,ASPH,5.69045043
ASPM,0,ASPM,0
ATL,-0.55104302,ATL,-0.45675157
ATLL,0.269556714,ATLL,0.227453776
AUTO,-0.23735332,AUTO,-0.09121754
BALA,2.0660365,BALA,1.027857
BBH,0.986049543,BBH,0.449793469
BERU,0.577053455,BERU,0.428181549
BFL,0.689113428,BFL,0.131540125
BFN,3.92835723,BFN,1.83330055
BIL,1.46577574,BIL,1.0270948
BLI,2.01082138,BLI,1.48183025
BLUE,1.29478487,BLUE,0.565991345
BOGA,0.555084745,BOGA,0.124803304
BOPL,2.75632333,BOPL,1.48942761
BPPL,1.04119947,BPPL,0.429681353
BREW,-0.36349413,BREW,-0.17796026
BRR,0.233116036,BRR,-0.32462136
BRWN,0.8547588,BRWN,0.462578678
BUKI,0.418774445,BUKI,-0.09699547
CABO,2.43604954,CABO,1.15819236
CALF,0.595632333,CALF,0.456161487
CARE,1.48715775,CARE,0.642210857
CARG,0.934093872,CARG,0.415273406
CARS,-0.32900912,CARS,-0.26217053
CCS,1.05130378,CCS,0.358821793
CDB,1.06401564,CDB,0.750245869
CERA,-0.40958279,CERA,-0.26327694
CFI,-0.02848761,CFI,0.016694531
CFIN,0.278226857,CFIN,0.24550059
CFLB,1.85873533,CFLB,0.797698662
CFVF,0.196088657,CFVF,-0.07808811
CHL,-0.16414602,CHL,-0.1423092
CHMX,0.325749674,CHMX,0.214791502
CHOT,0.87601043,CHOT,0.689934107
CIC,1.81375488,CIC,1.28587234
CIND,1.08911342,CIND,0.505728756
CINS,-0.11225554,CINS,-0.14053894
CINV,1.01173402,CINV,0.575211447
CIT,0.022359843,CIT,-0.19844118
CITH,2.39719687,CITH,1.28314319
CITW,3.25469361,CITW,1.60326514
CLC,1.21323337,CLC,0.37266424
CLND,4.0916558,CLND,2.09761014
COCO,0.706779661,COCO,0.220520259
COCR,2.97724902,COCR,1.07821105
COLO,1.39726205,COLO,0.622787175
COMB,0.967470664,COMB,1.26785011
COMD,0.661799217,COMD,0.481486034
CONN,0.265906127,CONN,-0.82580153
CRL,2.73481095,CRL,1.26325236
CSD,2.18455019,CSD,1.16025767
CSF,0.26023468,CSF,0.67311664
CTBL,1.24015645,CTBL,0.593577891
CTC,1.49152542,CTC,0.636014948
CTEA,0.084615384,CTEA,-0.02657848
CTHR,0.612451108,CTHR,0.325408143
CTLD,0.37392438,CTLD,0.440622541
CWM,0.205084745,CWM,-0.02758654
DFCC,1.48963494,DFCC,1.06345889
DIAL,1.58794002,DIAL,0.746090676
DIMO,0.433246414,DIMO,0.496582415
DIPD,-0.80860495,DIPD,-0.57017112
DIST,0.721707953,DIST,0.190647128
DOCK,1.08155149,DOCK,0.547674075
DPL,1.77966101,DPL,0.705300944
EAST,0.090417209,EAST,0.189614476
EBCR,0.043481095,EBCR,0.111280487
ECL,0.73559322,ECL,0.506490952
EDEN,-0.28370273,EDEN,-0.25587627
ELPL,1.46916558,ELPL,0.433861132
EMER,2.30365058,EMER,1.42545239
ETWO,-0.20691003,ETWO,-0.10223249
EXPO,2.69087353,EXPO,1.13603953
GEST,-0.26179921,GEST,-0.13544944
GHLL,0.831747066,GHLL,0.219905586
GLAS,1.56395045,GLAS,0.791945318
GOOD,0,GOOD,0
GRAN,-0.42411994,GRAN,-0.36560778
GREG,1.49980443,GREG,0.554410896
GSF,0.912451108,GSF,0.594512195
GUAR,1.41219035,GUAR,1.21147226
HAPU,1.91636245,HAPU,1.17702596
HARI,0,HARI,0
HASU,1.70338983,HASU,0.906372934
HAYC,0.154237288,HAYC,-0.10478953
HAYL,1.69615384,HAYL,0.868853265
HDFC,1.5559322,HDFC,0.933123524
HEXP,1.2904172,HEXP,0.590897915
HHL,0.900391134,HHL,0.457784225
HNB,1.30195567,HNB,1.01438335
HNBF,0.627966101,HNBF,0.378097954
HOPL,0.096805736,HOPL,0.260301927
HPFL,-0.93878748,HPFL,-0.37841758
HPL,2.11655801,HPL,1.35626475
HPWR,0.284680573,HPWR,0.105330448
HSIG,0.816232073,HSIG,0.575014752
HUNA,0.335919165,HUNA,0.324695121
HUNT,-0.17418513,HUNT,-0.05922993
HVA,4.75932203,HVA,2.45067859
IDL,2.43891786,IDL,1.45503048
INDO,0,INDO,0
JETS,0.961734028,JETS,-0.40054583
JINS,1.62757496,JINS,1.05829563
JKH,2.22698826,JKH,1.48128933
JKL,0.830834419,JKL,0.131048387
KAHA,-0.00893089,KAHA,0.026086742
KCAB,-0.11994784,KCAB,-0.1311959
KDL,-0.02933507,KDL,0.018317269
KFP,-0.15195567,KFP,0.075924468
KGAL,1.71799217,KGAL,0.793789339
KHC,0.900325945,KHC,0.38431845
KHL,0.438657105,KHL,0.235985444
KOTA,1.69159061,KOTA,0.411290322
KVAL,0.332268578,KVAL,0.091315892
KZOO,2.49810951,KZOO,1.18855723
LALU,0.082529335,LALU,-0.18548387
LAMB,0.074119947,LAMB,0.083005507
LCEY,1.41075619,LCEY,0.752458693
LDEV,2.85808344,LDEV,1.13409716
LFIN,1.03839634,LFIN,0.462972069
LGL,2.81981747,LGL,1.14235837
LHCL,0.942503259,LHCL,0.336521439
LHL,1.2249674,LHL,0.623008457
LIOC,0.93761408,LIOC,0.383089103
LION,0.841786179,LION,0.446916797
LITE,1.68970013,LITE,0.926534225
LLUB,1.05430247,LLUB,0.458595594
LMF,0.825619295,LMF,0.260990361
LOFC,0.596936114,LOFC,0.339103068
LOLC,1.62607561,LOLC,0.980281274
LPL,1.52157757,LPL,0.696769276
LPRT,-0.05638852,LPRT,-0.0585415
LVEF,1.1666232,LVEF,0.699744295
LVEN,1.10958279,LVEN,0.456874508
LWL,0.522685788,LWL,0.281274586
MADU,2.49419817,MADU,1.03238099
MAL,1.34028683,MAL,0.47573269
MARA,4.17099087,MARA,2.09888867
MASK,1.58207301,MASK,0.708792289
MBSL,0.388917861,MBSL,0.625270456
MCPL,0.135397653,MCPL,0.087086939
MEL,3.15026075,MEL,1.66699449
MELS,3.74237288,MELS,1.69969512
MERC,0,MERC,0
MFL,0.313950456,MFL,0.404356805
MGT,2.69009126,MGT,1.29941974
MHDL,0.501173402,MHDL,0.118607395
MRH,-0.16212516,MRH,-0.13124508
MSL,0,MSL,0
MULL,1.28533246,MULL,0.541945318
NAMU,1.83904823,NAMU,0.935139653
NDB,1.60788787,NDB,1.12986821
NEH,0.297522816,NEH,0.157676042
NEST,0.464797913,NEST,0.221134933
NHL,0.221121251,NHL,-0.03365952
NIFL,-1.2067144,NIFL,-0.52212824
NTB,1.9702086,NTB,1.14865263
ODEL,1.00501955,ODEL,0.802321007
ONAL,1.08422425,ONAL,0.373869
OSEA,2.50215123,OSEA,1.33091561
PABC,-0.00247718,PABC,-0.07646538
PALM,1.19048239,PALM,0.761924665
PAP,0.316492829,PAP,0.195982494
PARQ,1.32092568,PARQ,0.335980527
PDL,0.218122555,PDL,0.023996852
PEG,0.688396349,PEG,0.333644767
PHAR,0.240677966,PHAR,0.18661487
PINS,0.801760104,PINS,0.340750393
PLC,1.13376792,PLC,0.56345889
PMB,1.39765319,PMB,0.751770259
RAL,0.287288135,RAL,0.228806058
RCH,0.001173402,RCH,0.012096774
RCL,1.98885267,RCL,1.1024046
REEF,3.10677966,REEF,1.8804583
REG,-0.36290743,REG,-0.25366345
RENU,0.174250325,RENU,0.460169158
