Beta Values for the Period from 01st April to 30th June 2018,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LAMB,-0.14136732,LAMB,0.062953995
LCEM,-0.15063731,LCEM,-0.22518159
LCEY,-0.04866743,LCEY,1.33252623
LDEV,1.33024333,LDEV,0.910411622
LFIN,0.80764774,LFIN,0.687651331
LGL,2.2746234,LGL,2.25262308
LHCL,1.32329084,LHCL,-0.03551251
LHL,0.906141367,LHL,0.422921711
LIOC,1.48435689,LIOC,1.16949152
LION,0.322132097,LION,0.39063761
LITE,0.334878331,LITE,0.075060532
LLMP,1.92815758,LLMP,-0.29701372
LLUB,1.37195828,LLUB,0.522195318
LMF,-0.39513325,LMF,-0.42453591
LOFC,1.5133256,LOFC,1.23405972
LOLC,2.7137891,LOLC,2.07990314
LPRT,0.227114716,LPRT,-0.24455205
LVEF,0.106604866,LVEF,-0.3551251
LVEN,0.332560834,LVEN,0.12590799
LWL,0.406720741,LWL,0.3874092
MADU,0.995365005,MADU,1.14043583
MAL,-0.46465816,MAL,0.837772397
MARA,1.30822711,MARA,2.18644067
MASK,-0.60139049,MASK,-0.73204196
MBSL,2.47161066,MBSL,2.14285714
MEL,0.658169177,MEL,0.315577078
MELS,0.931633835,MELS,0.794995964
MFL,-1.0590961,MFL,-0.91525423
MGT,1.22943221,MGT,0.980629539
MHDL,0.002317497,MHDL,-0.0992736
MORI,0.033603707,MORI,0.029862792
MRH,1.02549246,MRH,1.33979015
MSL,-1.8876013,MSL,-1.7110573
MULL,1.45538818,MULL,-0.88054882
NAMU,0.387022016,NAMU,0.146085552
NDB,1.51448435,NDB,1.58595641
NEH,-0.33603707,NEH,-1.0912025
NEST,0.033603707,NEST,-0.18886198
NHL,-0.71147161,NHL,-0.1961259
NIFL,0.095017381,NIFL,-0.41162227
NTB,0.618771726,NTB,0.732849071
ODEL,0.609501738,ODEL,0.405165456
OFEQ,-0.52143684,OFEQ,-0.28490718
ONAL,0.348783314,ONAL,0.671509281
OSEA,1.17844727,OSEA,0.490718321
PABC,0.290845886,PABC,0.400322841
PALM,-0.93047508,PALM,-0.28974979
PAP,0.044032444,PAP,0.273607748
PARA,1.6349942,PARA,-0.04358353
PARQ,2.40672074,PARQ,1.69087974
PCHH,5.84820393,PCHH,1.82485875
PDL,0.085747392,PDL,-1.3107344
PEG,0.234067207,PEG,-0.74576271
PHAR,0.257242178,PHAR,0.544794188
PINS,0.57589803,PINS,0.587570621
PLC,0.860950173,PLC,0.623083131
PMB,-1.1181923,PMB,1.31638418
RAL,-1.99073,RAL,-1.1016949
RCH,-0.22479721,RCH,0.946731234
RCL,0.842410196,RCL,0.411622276
REEF,0.538818076,REEF,1.31961259
REG,-0.23986095,REG,-0.25020177
RENU,0.692931633,RENU,0.365617433
REXP,0.570104287,REXP,0.630347054
RFL,1.00231749,RFL,0.349475383
RGEM,-3.7867902,RGEM,-1.5964487
RHL,0.19930475,RHL,-0.26715092
RHTL,-0.55735805,RHTL,0.092009685
RICH,0.628041714,RICH,0.961259079
RIL,-0.04866743,RIL,0.210653753
RPBH,0.504055619,RPBH,-0.31396287
RWSL,-0.52607184,RWSL,1.02663438
SAMP,0.731170336,SAMP,1.24616626
SCAP,0.681344148,SCAP,0.613397901
SDB,0.488991888,SDB,0.03551251
SEMB,1.57242178,SEMB,-1.8022598
SERV,2.29432213,SERV,1.82808716
SEYB,0.585168018,SEYB,0.618240516
SFIN,0.027809965,SFIN,0.36158192
SFL,0.334878331,SFL,-0.33656174
SHAW,0.624565469,SHAW,0.853914447
SHL,2.5156431,SHL,0.837772397
SHOT,3.03128621,SHOT,1.75948345
SIGV,0.462340672,SIGV,0.540758676
SIL,2.36848203,SIL,0.695722356
SINH,-0.75550405,SINH,-0.33171912
SINI,1.06025492,SINI,0.2905569
SINS,0.32792584,SINS,-0.00968523
SIRA,2.12050984,SIRA,0.868442292
SLTL,1.97798377,SLTL,1.72719935
SMOT,-0.50753186,SMOT,-0.18563357
SOY,-0.29548088,SOY,-0.26795803
SPEN,0.579374275,SPEN,1.10653753
STAF,1.98030127,STAF,1.70782889
SUN,0.075318655,SUN,0.660209846
TAFL,1.11819235,TAFL,1.07667473
TAJ,1.12630359,TAJ,0.2582728
TANG,-0.12862108,TANG,-0.14769975
TAP,-0.13557358,TAP,-0.77401129
TESS,1.55735805,TESS,0.163034705
TFC,1.80533024,TFC,0.915254237
TFIL,0.294322132,TFIL,0.280064568
TILE,1.17033603,TILE,0.837772397
TJL,0.607184241,TJL,0.632768361
TKYO,1.33603707,TKYO,0.569814366
TPL,0.03128621,TPL,0.311541565
TRAN,-0.13441483,TRAN,0.163034705
TSML,0.761297798,TSML,1.5189669
TYRE,-0.7137891,TYRE,-0.79176755
UAL,2.89571263,UAL,2.13640032
UBC,0.716106604,UBC,0.576271186
UCAR,1.24797219,UCAR,0.738498789
UDPL,-0.18539976,UDPL,0.234866828
UML,-0.26767091,UML,0.142857142
VFIN,1.68713789,VFIN,0.955609362
VLL,-0.25608342,VLL,-0.07021791
VONE,1.78679026,VONE,0.960451977
VPEL,1.34183082,VPEL,0.901533494
WAPO,2.33835457,WAPO,2.1614205
WATA,1.25955967,WATA,0.712671509
YORK,0.440324449,YORK,0.454398708
