Beta Values 2019 (October to December),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LHCL,0.951961569,LHCL,0.617589997
LHL,0.137710168,LHL,-0.01918516
LIOC,0.848278622,LIOC,0.356542358
LION,0.706565252,LION,0.378529855
LITE,0.826661329,LITE,0.512179348
LLUB,1.94395516,LLUB,1.28087949
LMF,0.513210568,LMF,0.467773226
LOFC,0.699759807,LOFC,0.499676654
LOLC,2.81505204,LOLC,0.579219659
LPL,0.796236989,LPL,0.282819573
LPRT,0,LPRT,0
LVEF,0.507606084,LVEF,0.349644319
LVEN,0.879903923,LVEN,0.366673852
LWL,1.51881505,LWL,1.07286053
MADU,1.67934347,MADU,1.43867212
MAL,-0.09047237,MAL,0.195085147
MARA,3.19815852,MARA,2.88682905
MASK,0.890312249,MASK,0.333477042
MBSL,1.8478783,MBSL,1.17740892
MCPL,0.817854283,MCPL,0.551843069
MEL,0.993594875,MEL,0.832291442
MELS,0.843074459,MELS,0.612200905
MERC,0,MERC,0
MFL,0.069655724,MFL,-0.72256951
MGT,1.03322658,MGT,0.678163397
MHDL,0.712570056,MHDL,0.787238629
MRH,0.602481985,MRH,0.844363009
MSL,2.48919135,MSL,2.09571028
MULL,3.86228983,MULL,3.24186247
NAMU,0.039231385,NAMU,0.140763095
NDB,1.4427542,NDB,1.14334985
NEH,-0.22778222,NEH,-0.19012718
NEST,0.606485188,NEST,0.395990515
NHL,0.146517213,NHL,0.287561974
NIFL,1.84147317,NIFL,1.11899116
NTB,0.557245796,NTB,0.520801896
ODEL,1.18334667,ODEL,0.58396206
ONAL,1.67413931,ONAL,2.15326579
OSEA,1.1661329,OSEA,0.732916576
PABC,1.31064851,PABC,1.00301789
PALM,2.73058446,PALM,2.47768915
PAP,0.192954363,PAP,0.285621901
PARQ,2.31785428,PARQ,1.55270532
PDL,0.120496397,PDL,-0.04871739
PEG,1.18174539,PEG,0.872817417
PHAR,-0.12610088,PHAR,-0.16900194
PINS,0.698959167,PINS,0.226773011
PLC,0.995996797,PLC,0.775813752
PMB,0.739391513,PMB,0.700150894
RAL,1.10568454,RAL,1.00840698
RCH,0.51641313,RCH,0.058633326
RCL,2.31745396,RCL,1.57921965
REEF,5.56004803,REEF,4.15369691
REG,2.43634907,REG,1.35675792
RENU,0.293835068,RENU,0.141840913
REXP,0.889911929,REXP,1.13946971
RFL,0.074859887,RFL,-0.03707695
RGEM,-0.47998398,RGEM,-0.21405475
RHL,-0.06645316,RHL,-0.03190342
RHTL,2.00520416,RHTL,1.23496443
RICH,0.975980784,RICH,0.855356757
RIL,0.090472377,RIL,-0.00776029
RPBH,1.1641313,RPBH,0.440396637
RWSL,3.11529223,RWSL,1.98491054
SAMP,1.54843875,SAMP,1.40482862
SCAP,0.966373098,SCAP,0.876697564
SDB,0.451160928,SDB,0.255011856
SELI,0,SELI,0
SEMB,6.40592473,SEMB,4.42121146
SERV,1.1581265,SERV,0.703815477
SEYB,1.95636509,SEYB,1.72300064
SFCL,-0.12409927,SFCL,-0.07652511
SFIN,1.23779023,SFIN,0.876266436
SFL,0.744195356,SFL,0.250269454
SHAL,0,SHAL,0
SHAW,0.713771016,SHAW,-0.02866997
SHL,1.47477982,SHL,1.14464324
SHOT,1.61409127,SHOT,1.43694761
SIGV,0.381905524,SIGV,0.220521664
SIL,-0.09447558,SIL,-0.10239275
SINH,0.726581265,SINH,0.974563483
SINI,1.12570056,SINI,-0.06100452
SINS,2.5040032,SINS,1.6270748
SIRA,2.87069655,SIRA,1.97715024
SLND,0,SLND,0
SLTL,1.55044035,SLTL,0.853416684
SMOT,0.201761409,SMOT,0.167061866
SOY,-0.83787029,SOY,-0.7357189
SPEN,0.795036028,SPEN,0.603578357
STAF,1.79023218,STAF,1.19292951
SUN,1.07566052,SUN,0.69756413
SWAD,0,SWAD,0
TAFL,0.897918334,TAFL,0.45225264
TAJ,2.52802241,TAJ,1.76762233
TANG,-0.26901521,TANG,-0.41517568
TAP,1.24819855,TAP,1.26665229
TESS,5.43714971,TESS,2.72989868
TFIL,-0.15012009,TFIL,-0.17352877
TILE,0.855884707,TILE,0.4406122
TJL,1.31985588,TJL,1.20004311
TKYO,2.86589271,TKYO,2.27527484
TPL,0.658927141,TPL,0.653373571
TRAN,0.195356285,TRAN,-0.04828626
TSML,0.832666132,TSML,0.60961414
TYRE,1.61489191,TYRE,0.905583099
UAL,0.081665332,UAL,-0.06165121
UBC,0.616092874,UBC,0.258676438
UCAR,-0.02201761,UCAR,-0.04160379
UDPL,0.430344275,UDPL,0.485665014
UML,0.477582065,UML,0.564345764
VFIN,0.50080064,VFIN,0.381547747
VLL,0.62530024,VLL,0.294244449
VONE,2.83867093,VONE,2.26428109
VPEL,0.538831064,VPEL,0.372925199
WAPO,3.87710168,WAPO,2.24186247
WATA,0.354683746,WATA,0.208018969
YORK,0.758206565,YORK,0.877128691
