Foreign Holding as at 31st December 2024,,,,
COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
COOP,N,0000,CO-OPERATIVE INSURANCE COMPANY PLC,125564
CPRT,N,0000,CEYLON PRINTERS PLC,386940
CRL,N,0000,SOFTLOGIC FINANCE PLC,13200
CSD,N,0000,SEYLAN DEVELOPMENTS PLC,2228974
CSF,N,0000,NATION LANKA FINANCE PLC,914638157
CSLK,N,0000,CABLE SOLUTIONS PLC,2208430
CTBL,N,0000,CEYLON TEA BROKERS PLC,151824
CTC,N,0000,CEYLON TOBACCO COMPANY PLC,4792509
CTEA,N,0000,DILMAH CEYLON TEA COMPANY PLC,196930
CTHR,N,0000,C T HOLDINGS PLC,22550760
CTLD,N,0000,C T LAND DEVELOPMENT PLC,982280
CWL,N,0000,CHRISSWORLD PLC,89239
CWM,N,0000,C. W. MACKIE PLC,193445
DFCC,N,0000,DFCC BANK PLC,59225324
DIAL,N,0000,DIALOG AXIATA PLC,8363585652
DIMO,N,0000,DIESEL & MOTOR ENGINEERING PLC,108326
DIPD,N,0000,DIPPED PRODUCTS PLC,7585760
DIST,N,0000,DISTILLERIES COMPANY OF SRI LANKA PLC,7239560
DOCK,N,0000,COLOMBO DOCKYARD PLC,37200442
DPL,N,0000,DANKOTUWA PORCELAIN PLC,129214
EAST,N,0000,EAST WEST PROPERTIES PLC,10443485
EBCR,N,0000,E B CREASY & COMPANY PLC,846000
ECL,N,0000,E - CHANNELLING PLC,59666
EDEN,N,0000,EDEN HOTEL LANKA PLC,1541251
ELPL,N,0000,ELPITIYA PLANTATIONS PLC,1034828
EMER,N,0000,EASTERN MERCHANTS PLC,12844330
EML,N,0000,E M L CONSULTANTS PLC,238925
ETWO,N,0000,EQUITY TWO PLC,114755
EXT,N,0000,EXTERMINATORS PLC,900263
FCT,N,0000,FIRST CAPITAL TREASURIES PLC,262457
GEST,N,0000,GESTETNER OF CEYLON PLC,1263103
GHLL,N,0000,GALADARI HOTELS (LANKA) PLC,420698654
GLAS,N,0000,PGP GLASS CEYLON PLC,752019866
GRAN,N,0000,CEYLON GRAIN ELEVATORS PLC,35983145
GREG,N,0000,AMBEON HOLDINGS PLC,3480879
GUAR,N,0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,5515191
HAPU,N,0000,HAPUGASTENNE PLANTATIONS PLC,1292555
HARI,N,0000,HARISCHANDRA MILLS PLC,4706
HASU,N,0000,HNB ASSURANCE PLC,2013294
HAYC,N,0000,HAYCARB PLC,11136147
HAYL,N,0000,HAYLEYS PLC,22125618
HBS,N,0000,hSENID BUSINESS SOLUTIONS PLC,26335845
HDFC,N,0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,9432397
HELA,N,0000,HELA APPAREL HOLDINGS PLC,860035783
HEXP,N,0000,HAYLEYS FIBRE PLC,76257
HHL,N,0000,HEMAS HOLDINGS PLC,70839529
HNB,X,0000,HATTON NATIONAL BANK PLC,1247524
HNB,N,0000,HATTON NATIONAL BANK PLC,53098608
HNBF,X,0000,HNB FINANCE PLC,29360
HNBF,N,0000,HNB FINANCE PLC,3026306
HOPL,N,0000,HORANA PLANTATIONS PLC,326403
HPFL,N,0000,LOTUS HYDRO POWER PLC,70828
HPL,N,0000,HATTON PLANTATIONS PLC,1640341
HPWR,N,0000,RESUS ENERGY PLC,438660
HSIG,N,0000,HOTEL SIGIRIYA PLC,243829
HUNA,N,0000,HUNAS HOLDINGS PLC,10003211
HUNT,N,0000,HUNTER & COMPANY PLC,4497503
HVA,N,0000,HVA FOODS PLC,320376
IDL,N,0000,SERENDIB ENGINEERING GROUP PLC,28644417
JAT,N,0000,JAT HOLDINGS PLC,3938627
JETS,N,0000,JETWING SYMPHONY PLC,97264529
JINS,N,0000,JANASHAKTHI INSURANCE PLC,946730
JKH,N,0000,JOHN KEELLS HOLDINGS PLC,6971310809
JKL,N,0000,JOHN KEELLS PLC,124461
KAHA,N,0000,KAHAWATTE  PLANTATIONS  PLC,42217
KCAB,N,0000,KELANI CABLES PLC,75855
KDL,N,0000,KELSEY DEVELOPMENTS PLC,4072
KFP,N,0000,KEELLS FOOD PRODUCTS PLC,237439
KGAL,N,0000,KEGALLE  PLANTATIONS  PLC,621921
KHC,N,0000,THE KANDY HOTELS COMPANY (1938) PLC,69492654
KHL,N,0000,JOHN KEELLS HOTELS PLC,3539154
KOTA,N,0000,KOTAGALA PLANTATIONS PLC,3909140
KPHL,N,0000,KAPRUKA HOLDINGS PLC,236800
KVAL,N,0000,KELANI VALLEY PLANTATIONS PLC,1243875
KZOO,N,0000,CEYLON LAND & EQUITY PLC,176744
LALU,N,0000,LANKA ALUMINIUM INDUSTRIES PLC,35560760
LAMB,N,0000,KOTMALE HOLDINGS PLC,2005
LCBF,N,0000,LANKA CREDIT AND BUSINESS FINANCE PLC,362267
LCEY,N,0000,LANKEM CEYLON PLC,149854
LDEV,N,0000,LANKEM DEVELOPMENTS PLC,478116
LFIN,N,0000,LB FINANCE PLC,6116788
LGIL,N,0000,LOLC GENERAL INSURANCE PLC,1765310
LGL,N,0000,LAUGFS GAS PLC,751623
LGL,X,0000,LAUGFS GAS PLC,779615
LHCL,N,0000,THE LANKA HOSPITALS CORPORATION PLC,64590651
LHL,N,0000,THE  LIGHTHOUSE  HOTEL  PLC,87033
LIOC,N,0000,LANKA IOC PLC,402981299
LION,N,0000,LION BREWERY (CEYLON) PLC,27852948
LITE,N,0000,LAXAPANA PLC,35551
LLUB,N,0000,CHEVRON LUBRICANTS  LANKA  PLC,25658939
LMF,N,0000,LANKA MILK FOODS (CWE) PLC,6914012
LOFC,N,0000,LOLC FINANCE PLC,1899737986
LOLC,N,0000,L O L C HOLDINGS PLC,2411929
LPL,N,0000,LAUGFS POWER PLC,191224
LPL,X,0000,LAUGFS POWER PLC,354336
LPRT,N,0000,LAKE HOUSE PRINTERS & PUBLISHERS PLC,35
LVEF,N,0000,L V L ENERGY FUND PLC,10997695
LVEN,N,0000,LANKA VENTURES PLC,1164786
LWL,N,0000,LANKA WALLTILE PLC,1302852
MADU,N,0000,MADULSIMA  PLANTATIONS  PLC,213252
MAL,X,0000,MALWATTE VALLEY PLANTATION PLC,74815
MAL,N,0000,MALWATTE VALLEY PLANTATION PLC,725061
MARA,N,0000,MARAWILA  RESORTS  PLC,409181
MASK,N,0000,MASKELIYA PLANTATIONS PLC,152085
MBSL,N,0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,459755
MCPL,N,0000,MAHAWELI COCONUT PLANTATIONS PLC,6200
MEL,N,0000,GREENTECH ENERGY PLC,2031650
MELS,N,0000,MELSTACORP PLC,189925440
MFPE,N,0000,MAHARAJA FOODS PLC,165800
MGT,N,0000,HAYLEYS FABRIC PLC,13406674
MHDL,N,0000,MILLENNIUM HOUSING DEVELOPERS PLC,38572353
MRH,N,0000,MAHAWELI REACH HOTELS PLC,33278029
MSL,N,0000,MERCANTILE SHIPPING COMPANY PLC,1393802
MULL,N,0000,MULLER & PHIPPS (CEYLON) PLC,169800
NAMU,N,0000,NAMUNUKULA PLANTATIONS PLC,767419
NDB,N,0000,NATIONAL DEVELOPMENT BANK PLC,81644912
NEH,N,0000,THE NUWARA ELIYA HOTELS COMPANY PLC,31274
NHL,N,0000,NAWALOKA HOSPITALS PLC,2579351
NTB,X,0000,NATIONS TRUST BANK PLC,6636653
NTB,N,0000,NATIONS TRUST BANK PLC,46747706
ODEL,N,0000,ODEL PLC,49338
OFEQ,N,0000,OFFICE EQUIPMENT PLC,109920
ONAL,N,0000,ON'ALLY HOLDINGS PLC,220918
OSEA,N,0000,OVERSEAS REALTY (CEYLON) PLC,1094472127
PABC,N,0000,PAN ASIA BANKING CORPORATION PLC,80439246
PACK,N,0000,EX-PACK CORRUGATED CARTONS PLC,1291577
PALM,N,0000,PALM GARDEN HOTELS PLC,17535
PAP,N,0000,PANASIAN POWER PLC,2138228
PARA,N,0000,PARAGON CEYLON PLC,138482
PARQ,N,0000,SWISSTEK (CEYLON) PLC,496697
PEG,N,0000,PEGASUS HOTELS OF CEYLON PLC,64315
PHAR,N,0000,COLOMBO CITY HOLDINGS PLC,585100
PINS,N,0000,PEOPLE'S INSURANCE PLC,1542895
PKME,N,0000,DIGITAL MOBILITY SOLUTIONS LANKA PLC,35918340
PLC,N,0000,PEOPLE'S LEASING & FINANCE PLC,15423324
PLR,N,0000,PRIME LANDS RESIDENCIES PLC,959276
PMB,N,0000,PEOPLE`S MERCHANT FINANCE  PLC,163310
RAL,N,0000,RENUKA AGRI FOODS PLC,16672380
RCH,N,0000,RENUKA HOTELS PLC,213439
RCL,N,0000,ROYAL CERAMICS LANKA PLC,10590568
REEF,N,0000,CITRUS LEISURE PLC,869937
RENU,N,0000,RENUKA CITY HOTELS PLC.,62882
REXP,N,0000,RICHARD PIERIS EXPORTS PLC,161128
RFL,N,0000,RAMBODA FALLS PLC,13268331
RGEM,N,0000,RADIANT GEMS INTERNATIONAL PLC,241494
RHL,X,0000,RENUKA HOLDINGS PLC,2850569
RHL,N,0000,RENUKA HOLDINGS PLC,10669315
RHTL,N,0000,THE FORTRESS RESORTS PLC,232808
RICH,N,0000,RICHARD PIERIS AND COMPANY PLC,1592005119
RIL,N,0000,R I L PROPERTY PLC,240038977
RPBH,N,0000,ROYAL PALMS BEACH HOTELS PLC,2650525
RWSL,N,0000,RAIGAM WAYAMBA SALTERNS PLC,4236682
SAMP,N,0000,SAMPATH BANK PLC,63231961
SCAP,N,0000,SOFTLOGIC CAPITAL PLC,2445036
SDB,N,0000,SANASA DEVELOPMENT BANK PLC,43453111
SDF,N,0000,SARVODAYA DEVELOPMENT FINANCE PLC,13743704
SEMB,X,0000,S M B LEASING PLC,181390399
SEMB,N,0000,S M B LEASING PLC,653733574
SERV,N,0000,THE KINGSBURY PLC,233490
SEYB,N,0000,SEYLAN BANK PLC,2489690
SEYB,X,0000,SEYLAN BANK PLC,15018819
SFCL,N,0000,SENKADAGALA FINANCE COMPANY PLC,7088562
SFIN,N,0000,SINGER FINANCE LANKA PLC,635703
SHAW,N,0000,LEE HEDGES PLC,13326570
SHL,W,0000,SOFTLOGIC HOLDINGS PLC,47637432
SHL,N,0000,SOFTLOGIC HOLDINGS PLC,467977146
SHOT,X,0000,SERENDIB HOTELS PLC,21510253
SHOT,N,0000,SERENDIB HOTELS PLC,60772058
SIGV,N,0000,SIGIRIYA VILLAGE HOTELS PLC,13122
SIL,N,0000,SAMSON INTERNATIONAL PLC,913
SING,N,0000,STANDARD CAPITAL PLC,3415317
SINH,N,0000,SINGHE HOSPITALS PLC,526233
SINS,N,0000,SINGER (SRI LANKA) PLC,474665
SIRA,N,0000,SIERRA CABLES PLC,4026247
SLND,N,0000,SERENDIB LAND PLC,2
SLTL,N,0000,SRI LANKA TELECOM PLC,811974641
SMOT,N,0000,SATHOSA MOTORS PLC,4503
SOY,N,0000,CONVENIENCE FOODS LANKA PLC,9713
SPEN,N,0000,AITKEN SPENCE PLC,112574168
STAF,N,0000,DOLPHIN HOTELS PLC,411423
SUN,N,0000,SUNSHINE HOLDINGS PLC,65383527
SWAD,N,0000,SWADESHI INDUSTRIAL WORKS  PLC,1
TAFL,N,0000,THREE ACRE FARMS PLC,5576165
TAJ,N,0000,TAL LANKA HOTELS PLC,116260673
TANG,N,0000,TANGERINE BEACH HOTELS PLC,38294
TAP,N,0000,AMBEON CAPITAL PLC,57250772
TESS,X,0000,TESS AGRO PLC,868166
TESS,N,0000,TESS AGRO PLC,381211386
TILE,N,0000,LANKA TILES PLC,1080911
TJL,N,0000,TEEJAY LANKA PLC,320592863
TKYO,X,0000,TOKYO CEMENT COMPANY (LANKA) PLC,57921724
TKYO,N,0000,TOKYO CEMENT COMPANY (LANKA) PLC,60150596
TPL,N,0000,TALAWAKELLE TEA ESTATES PLC,34502
TRAN,N,0000,TRANS ASIA HOTELS PLC,76993
TSML,N,0000,TEA SMALLHOLDER FACTORIES PLC,20541
TYRE,N,0000,KELANI TYRES PLC,1067331
UAL,N,0000,UNION ASSURANCE PLC,2156930
UBC,N,0000,UNION BANK OF COLOMBO PLC,844515009
UBF,N,0000,UB FINANCE PLC,303000
UCAR,N,0000,UNION CHEMICALS LANKA PLC,841
UDPL,N,0000,UDAPUSSELLAWA PLANTATIONS PLC,31970
UML,N,0000,UNITED MOTORS LANKA PLC,8499402
VFIN,N,0000,VALLIBEL FINANCE PLC,1225874
VLL,X,0000,VIDULLANKA PLC,4844394
VLL,N,0000,VIDULLANKA PLC,171129821
VONE,N,0000,VALLIBEL ONE PLC,2304663
VPEL,N,0000,VALLIBEL POWER ERATHNA PLC,7419082
WAPO,N,0000,GALLE FACE CAPITAL PARTNERS PLC,45650
WATA,N,0000,WATAWALA  PLANTATIONS  PLC,1905071
WIND,N,0000,WINDFORCE PLC,136221873
YORK,N,0000,YORK ARCADE HOLDINGS PLC,2021
