Beta Values Q2 2025 (April to June),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LCEY,1.29772727,LCEY,1.03241859
LDEV,0.840625,LDEV,0.572124271
LFIN,1.14255681,LFIN,0.887601308
LGIL,1.4009659,LGIL,1.02875728
LGL,-0.00647727,LGL,-0.09487416
LHCL,0.268806818,LHCL,0.206348642
LHL,0.528806818,LHL,0.435660457
LIOC,0.509772727,LIOC,0.426133939
LION,0.271875,LION,0.140764965
LITE,0.258125,LITE,0.186513578
LLUB,0.929147727,LLUB,0.720851699
LMF,1.30704545,LMF,0.996942983
LOFC,0.935056818,LOFC,0.708836911
LOLC,1.29051136,LOLC,1.02278544
LPL,0.188295454,LPL,0.152815299
LPRT,0.111079545,LPRT,0.142684487
LUMX,0.58528409,LUMX,0.451194369
LVEF,1.06801136,LVEF,0.782738518
LVEN,1.13823863,LVEN,0.874200199
LWL,0.743693181,LWL,0.55474193
MADU,0.581477272,MADU,0.397661026
MAL,0.032045454,MAL,0.030712356
MARA,0.54590909,MARA,0.384508744
MASK,0.959772727,MASK,0.692592065
MBSL,1.054375,MBSL,0.822941845
MCPL,0.950625,MCPL,0.804350917
MDL,0.688238636,MDL,0.487807479
MEL,0.811988636,MEL,0.564730555
MELS,0.945795454,MELS,0.739975828
MERC,0,MERC,0
MFPE,0.901306818,MFPE,0.664758993
MGT,1.799375,MGT,1.37750604
MHDL,1.16772727,MHDL,0.81888952
MRH,1.0128409,MRH,0.764858524
MSL,-0.05142045,MSL,-0.05459974
MULL,0.299545454,MULL,0.159853547
NAMU,0.630625,NAMU,0.500675387
NDB,1.48653409,NDB,1.19060145
NEH,0.332840909,NEH,0.253270297
NHL,0.638238636,NHL,0.504158964
NTB,1.17880681,NTB,0.921690601
ODEL,0.215511363,ODEL,0.168384757
OFEQ,0.05965909,OFEQ,-0.0021328
ONAL,1.01602272,ONAL,0.80971847
OSEA,0.526988636,OSEA,0.38130954
PABC,1.65045454,PABC,1.29745485
PACK,0.953579545,PACK,0.723624342
PALM,0.698636363,PALM,0.500035546
PAP,1.08857954,PAP,0.846047206
PARA,-0.50517045,PARA,-0.36975686
PARQ,1.9072159,PARQ,1.43018626
PEG,0.816022727,PEG,0.583819138
PHAR,1.21119318,PHAR,0.922757002
PINS,0.808238636,PINS,0.575074648
PKME,0.691647727,PKME,0.545606426
PLC,0.798863636,PLC,0.592528081
PLR,1.60045454,PLR,1.20752168
PMB,0.812727272,PMB,0.646594625
RAL,1.11931818,RAL,0.831366415
RCH,0.204715909,RCH,0.145492677
RCL,0.951590909,RCL,0.726716906
REEF,0.103806818,REEF,0.066721171
RENU,0.816193181,RENU,0.644781743
REXP,0.36965909,REXP,0.28487132
RFL,0.260397727,RFL,0.223730982
RGEM,0.893636363,RGEM,0.652139911
RHL,0.622272727,RHL,0.467616948
RHTL,0.6525,RHTL,0.472806768
RICH,0.525454545,RICH,0.393288781
RIL,1.45744318,RIL,1.09508744
RPBH,0.863238636,RPBH,0.627790416
RWSL,0.722272727,RWSL,0.537217403
SAMP,1.31801136,SAMP,1.07934025
SCAP,0.73653409,SCAP,0.601556945
SDB,0.930852272,SDB,0.695151428
SDF,1.81863636,SDF,1.44212995
SEMB,0.236704545,SEMB,0.018271008
SERV,0.58778409,SERV,0.381984928
SEYB,1.07892045,SEYB,0.846615953
SFCL,-0.13488636,SFCL,-0.09430541
SFIN,1.17943181,SFIN,0.8412484
SHAW,0.293579545,SHAW,0.12515996
SHL,0.474431818,SHL,0.363465093
SHOT,0.762556818,SHOT,0.494348073
SIGV,1.09,SIGV,0.833534764
SIL,-0.20318181,SIL,-0.19554244
SINH,0.817840909,SINH,0.524989335
SINS,1.74465909,SINS,1.34082183
SIRA,1.36181818,SIRA,1.06661453
SLND,-0.0203409,SLND,-0.00295037
SLTL,0.528636363,SLTL,0.410457841
SMOT,1.47170454,SMOT,1.19266315
SOY,0.554090909,SOY,0.470816152
SPEN,0.917215909,SPEN,0.669308971
STAF,1.20517045,STAF,0.930044077
SUN,1.10426136,SUN,0.829198066
SWAD,0,SWAD,0
TAFL,0.905965909,TAFL,0.574896914
TAJ,0.294943181,TAJ,0.257287075
TANG,0.278693181,TANG,0.175174178
TAP,1.30017045,TAP,0.985354756
TESS,-0.35448863,TESS,-0.27079482
TILE,1.1215909,TILE,0.861581117
TJL,1.17727272,TJL,0.925280818
TKYO,1.11551136,TKYO,0.888738802
TPL,0.224147727,TPL,0.165078913
TRAN,0.469261363,TRAN,0.370112327
TSML,0.292556818,TSML,0.193303
TYRE,0.617954545,TYRE,0.495414474
UAL,1.2209659,UAL,0.945933456
UBC,0.855397727,UBC,0.648123133
UBF,2.66965909,UBF,2.04532205
UCAR,0.612443181,UCAR,0.517453433
UDPL,0.532613636,UDPL,0.423148016
UML,0.763181818,UML,0.569707095
VFIN,1.18852272,VFIN,0.902495378
VLL,0.34715909,VLL,0.272927626
VONE,1.14579545,VONE,0.884686478
VPEL,0.92903409,VPEL,0.726112611
WAPO,2.01505681,WAPO,1.55733684
WATA,1.14011363,WATA,0.889805204
WIND,0.708977272,WIND,0.563841888
YORK,-0.40022727,YORK,-0.32162661
