Beta Values 2022 (June to September),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LALU,1.96308769,LALU,1.25691515
LAMB,0.239368726,LAMB,0.331570295
LCBF,0.764527205,LCBF,0.689336001
LCEY,0.627443211,LCEY,0.417375455
LDEV,1.79325145,LDEV,1.26302623
LFIN,0.775356576,LFIN,0.504109784
LGIL,1.49768885,LGIL,1.06990207
LGL,0.052033808,LGL,0.137695661
LHCL,0.35868991,LHCL,0.180973482
LHL,0.348652931,LHL,-0.22096347
LIOC,1.30467511,LIOC,1.0992781
LION,-0.04067617,LION,-0.02951897
LITE,0.338814051,LITE,0.209634765
LLUB,0.550184891,LLUB,0.371095704
LMF,0.974247226,LMF,0.657351154
LOFC,1.91125198,LOFC,1.4141591
LOLC,2.12242472,LOLC,1.76534915
LPL,0.820853143,LPL,0.630941319
LPRT,0.347794506,LPRT,0.422199985
LUMX,0.572305863,LUMX,0.491423057
LVEF,0.754556259,LVEF,0.626045314
LVEN,0.173864236,LVEN,0.294975341
LWL,2.44360802,LWL,1.58065899
MADU,0.785657686,MADU,0.51511686
MAL,0.035063391,MAL,-0.14427131
MARA,0.873415213,MARA,0.442677435
MASK,0.908940834,MASK,0.562111357
MBSL,1.91409138,MBSL,1.44346365
MCPL,0.217974115,MCPL,0.08280323
MDL,0.218436344,MDL,0.251447359
MEL,0.37764131,MEL,0.160424558
MELS,1.43660855,MELS,1.02808948
MERC,0,MERC,0
MGT,0.769809825,MGT,0.493960403
MHDL,1.51300845,MHDL,1.02294332
MRH,0.559693608,MRH,0.356836537
MSL,-0.1465927,MSL,-0.15810163
MULL,1.07798468,MULL,0.766278321
NAMU,1.0032356,NAMU,0.666356943
NDB,0.938853671,NDB,0.621649631
NEH,-0.02403592,NEH,0.102137088
NEST,0.188985736,NEST,0.158816381
NHL,0.611463285,NHL,0.369809163
NIFL,-0.0560618,NIFL,-0.1365878
NTB,0.451399894,NTB,0.24633693
ODEL,0.651215002,ODEL,0.597812879
OFEQ,0.383188061,OFEQ,0.164141233
ONAL,0.734614368,ONAL,0.528875705
OSEA,1.03512942,OSEA,0.660496033
PABC,0.943475964,PABC,0.638410406
PACK,0.782488114,PACK,0.523229218
PALM,0.419836238,PALM,0.105067543
PAP,0.811344426,PAP,0.557000929
PARA,0.094228737,PARA,-0.01915517
PARQ,1.42432646,PARQ,1.0064327
PEG,-0.6092842,PEG,-0.62322207
PHAR,-0.00402799,PHAR,0.056429133
PINS,0.889923402,PINS,0.554535058
PLC,0.488378235,PLC,0.31180759
PLR,1.40200739,PLR,0.927203202
PMB,-0.00356576,PMB,-0.02083482
RAL,1.50660327,RAL,1.10521049
RCH,0.925977284,RCH,0.609427489
RCL,2.1889197,RCL,1.59259523
REEF,1.30084521,REEF,0.707204631
REG,0.205758055,REG,0.163998284
RENU,0.259772847,RENU,0.097741405
REXP,0.409337031,REXP,0.37806447
RFL,0.054146856,RFL,0.36684297
RGEM,-0.55355256,RGEM,-0.30001429
RHL,0.418647649,RHL,0.322993352
RHTL,1.24016111,RHTL,0.818240297
RICH,1.50917855,RICH,0.940604674
RIL,1.46962493,RIL,0.936208991
RPBH,0.482105124,RPBH,0.095382746
RWSL,1.2913365,RWSL,0.917768565
SAMP,1.4685684,SAMP,0.962404402
SCAP,2.98917062,SCAP,2.06579229
SDB,0.92610935,SDB,0.673004074
SDF,0.095087163,SDF,0.078014437
SELI,-0.15471473,SELI,-0.07118862
SEMB,1.09812466,SEMB,0.541383746
SERV,0.902073428,SERV,0.545707955
SEYB,0.817617538,SEYB,0.528268172
SFCL,-0.05348652,SFCL,-0.12543778
SFIN,-0.07085314,SFIN,-0.09052247
SHAL,-0.05018489,SHAL,-0.0713673
SHAW,0.015253565,SHAW,0.186727181
SHL,1.87031167,SHL,1.16328353
SHOT,0.819730586,SHOT,0.433850332
SIGV,0.758518225,SIGV,0.308984347
SIL,0.506669307,SIL,0.142055607
SINH,-0.08108821,SINH,-0.01801157
SINI,0.173335974,SINI,-0.1065685
SINS,0.171222926,SINS,0.126009577
SIRA,1.34350237,SIRA,0.994675148
SLND,-0.14190438,SLND,-0.11964834
SLTL,0.967776016,SLTL,0.644843113
SMOT,0.213946117,SMOT,0.137302551
SOY,0.282752245,SOY,0.152169251
SPEN,1.10017168,SPEN,0.721678221
STAF,0.077060221,STAF,0.007933671
SUN,1.48765187,SUN,0.968729897
SWAD,0,SWAD,0
TAFL,0.305533544,TAFL,0.148595525
TAJ,1.08617274,TAJ,0.576513472
TANG,0.430599577,TANG,0.203023372
TAP,0.874933967,TAP,0.798477592
TESS,1.51597992,TESS,1.03977557
TILE,1.97919968,TILE,1.40347366
TJL,0.313391442,TJL,0.188692731
