Sector Ratios - 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,January,,,February,,,March,,,April,,,May,,,June,,,July,,,August,,,September,,,October,,,November,,,December,,
INVESTMENT TRUSTS,2.3,32.5764,0.5099,2.4,31.2438,0.489,2.6,29.2365,0.4576,2.1,88.6023,0.5534,2.1,97.9204,0.547,1.3,79.8742,0.5516,1.9,8.4137,0.5975,2.1,7.7724,0.557,2,7.7341,0.5543,2.2,7.4407,0.5578,2.4,7.2227,0.5108,2.5,7.4753,0.5138
INFORMATION TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND & PROPERTY,3.9,9.6445,0.8781,1.3,9.527,0.867,1.3,9.6243,0.8758,1.2,10.1564,0.9115,2.9,10.2891,1.0335,3,9.7996,1.0183,6.1,9.2639,0.8737,6.4,8.8687,0.8363,6.5,8.6422,0.818,6.6,9.5025,0.682,6.5,8.961,0.6654,6.4,9.3228,0.6772
MANUFACTURING,4.9,7.8231,1.4011,4.9,7.885,1.4097,5,7.6133,1.3611,4.4,8.2605,1.4807,4,8.1585,1.4621,3.9,8.9065,1.4885,5,8.192,1.3823,5.6,7.8228,1.3682,5.7,7.7539,1.3327,5.9,7.9436,1.3053,6.4,8.0347,1.2388,6.6,7.8449,1.191
MOTORS,7.9,6.3481,0.7133,8,6.2976,0.7059,8.3,6.1386,0.6881,6.7,6.8698,0.7102,6,6.9149,0.7105,6,6.9987,0.7107,7.3,9.6106,0.7046,7.4,9.4916,0.694,6.5,8.9446,0.6749,5.1,9.3295,0.6722,5.1,10.6176,0.6678,5.1,10.9163,0.6666
OIL PALMS,0,43.3514,1.3086,0,36.1945,1.0926,0,33.9238,1.024,0.2,1623.4894,1.174,1.7,6.9779,0.9953,1.7,7.7849,0.9807,3,6.1251,1.2598,3.2,5.6333,1.1586,3.4,5.3746,1.1054,3.3,5.1223,1.6453,3.4,5.0653,1.6178,3.4,4.4235,1.0195
PLANTATIONS,6.3,,0.6255,6.3,,0.6274,6.2,,0.6397,1.9,5.8704,0.8633,1.6,5.3894,0.9465,2.6,4.7102,0.8695,2.7,4.339,0.7916,2.7,4.3364,0.8064,2.4,4.808,0.9042,2.2,4.0725,0.896,2.5,3.2592,0.8337,2.5,3.228,0.8348
POWER & ENERGY,6.5,6.0244,1.0877,6.7,5.8282,1.0523,7,5.5839,1.0082,6.5,6.2127,1.11,4.4,5.7086,2.4547,4.1,8.9039,1.0546,4.4,14.2532,1.1367,4.5,13.5386,1.1139,4.6,13.3429,1.0978,5.5,338.9768,1.1146,4.6,83.7303,1.0453,2.8,,1.0441
SERVICES,2.6,,1.5526,2.7,,1.5234,2.9,,1.4245,2.4,,1.6602,1.8,,1.8405,1.4,,2.4382,1.6,,1.9761,1.7,,1.9289,3.2,,1.9443,3.1,,1.6482,3.3,,1.5461,2.9,,1.3449
STORES & SUPPLIES,3.3,14.9645,0.6839,3.4,14.6268,0.6684,3.2,15.5622,0.7112,2.6,11.4561,0.6932,2.5,12.0171,0.7272,4.1,15.7102,0.6786,4,18.6509,0.7054,4,18.5324,0.7009,4,41.2041,0.705,3.5,90.5665,0.6969,3.4,91.7648,0.6966,2.2,147.782,0.7056
TELECOMMUNICATION,1.7,11.9145,1.2591,1.7,11.908,1.2584,1.7,11.9156,1.2592,1.6,12.6448,1.3363,1.6,7.2994,1.2895,1.7,7.1785,1.2681,2.1,7.4532,1.2018,2.2,7.2438,1.168,2.1,12.0371,1.2085,1.9,13.1627,1.3215,3,12.7416,1.2796,3,12.8712,1.2202
TRADING,0.8,13.106,0.8855,0.7,14.2114,0.9603,0.7,13.5336,0.9145,0.7,17.2478,1.0178,0.7,16.4316,1.0038,0.6,6.9515,0.9236,4.6,7.5951,0.8957,4.7,7.3153,0.8732,4.6,6.7432,0.8814,4.6,6.7213,0.8763,4.8,7.063,0.829,4.9,7.1481,0.7911
