Beta Values 2021 (June to September),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LGL,0.402966558,LGL,0.241934615
LHCL,0.26531823,LHCL,0.187806323
LHL,0.210194174,LHL,0.021328162
LIOC,0.626159654,LIOC,0.596057521
LION,0.17750809,LION,0.119782409
LITE,0.197087378,LITE,0.195131146
LLUB,0.394498381,LLUB,0.412506059
LMF,0.586299892,LMF,0.470781494
LOFC,2.51030204,LOFC,1.54042117
LOLC,2.04158576,LOLC,1.92152744
LPL,0.29137001,LPL,0.312920773
LPRT,0.246224379,LPRT,0.227769698
LVEF,0.17793959,LVEF,0.157537566
LVEN,0.004314994,LVEN,-0.00026929
LWL,1.24358144,LWL,1.17660365
MADU,0.701348435,MADU,0.700059244
MAL,0.684304207,MAL,0.466311197
MARA,0.673247033,MARA,0.884418592
MASK,1.16947141,MASK,1.35843162
MBSL,0.396062567,MBSL,0.28889966
MCPL,0.845846817,MCPL,0.845424678
MEL,-0.15711974,MEL,-0.48570043
MELS,1.02783171,MELS,0.958151559
MERC,0,MERC,0
MFL,0.64724919,MFL,0.679054236
MGT,1.41396979,MGT,1.38019066
MHDL,0.54180151,MHDL,0.497118543
MRH,0.28592233,MRH,0.176711369
MSL,-1.3136461,MSL,-0.76269725
MULL,0.525782092,MULL,0.7647439
NAMU,0.411812297,NAMU,0.364733128
NDB,0.338025889,NDB,0.43604244
NEH,0.047950377,NEH,0.167824635
NEST,0.442610571,NEST,0.35336888
NHL,1.04379719,NHL,0.710346313
NIFL,1.91105717,NIFL,0.833198685
NTB,0.28737864,NTB,0.40221899
ODEL,-0.01294498,ODEL,-0.14773522
ONAL,-0.30933117,ONAL,-0.39925674
OSEA,0.432847896,OSEA,0.39473259
PABC,0.466558791,PABC,0.608822103
PALM,1.6044768,PALM,1.89185113
PAP,0.170334412,PAP,0.195831313
PARQ,0.750431499,PARQ,0.760704475
PDL,0.433549083,PDL,0.295039586
PEG,0.648435814,PEG,0.762158668
PHAR,0.346871628,PHAR,0.225992352
PINS,0.174002157,PINS,0.132977863
PLC,0.132362459,PLC,0.152905692
PLR,0.599083063,PLR,0.866214251
PMB,0.165048543,PMB,0.204017881
RAL,0.511434735,RAL,0.345559325
RCH,0.310086299,RCH,0.298109549
RCL,1.61181229,RCL,1.57483707
REEF,0.670819848,REEF,0.516669359
REG,0.275997842,REG,0.32918619
RENU,0.204800431,RENU,0.011202671
REXP,1.4074973,REXP,1.20547207
RFL,-0.59967637,RFL,-0.69440405
RGEM,0.599406688,RGEM,0.429040771
RHL,0.008845738,RHL,-0.15759142
RHTL,0.398975188,RHTL,0.477621586
RICH,0.388996763,RICH,0.290138417
RIL,0.17394822,RIL,0.242257769
RPBH,0.44978425,RPBH,0.414552701
RWSL,1.21925566,RWSL,0.915495233
SAMP,0.267583603,SAMP,0.420046318
SCAP,-0.02033441,SCAP,-0.21241988
SDB,0.483710895,SDB,0.496687671
SELI,0.236677454,SELI,0.093553078
SEMB,1.01289104,SEMB,0.547961436
SERV,1.20097087,SERV,1.29681693
SEYB,0.411596548,SEYB,0.565573329
SFCL,0,SFCL,0
SFIN,0.222977346,SFIN,0.188291054
SFL,-0.54989212,SFL,-0.28033608
SHAL,0,SHAL,0
SHAW,-0.06709816,SHAW,-0.13664027
SHL,0.636461704,SHL,0.73253622
SHOT,0.782200647,SHOT,0.868260892
SIGV,0.523570658,SIGV,0.175257176
SIL,-0.12270765,SIL,-0.15344428
SINH,0.341531823,SINH,0.132223837
SINI,0.003182308,SINI,-0.04249474
SINS,0.263322545,SINS,0.284160068
SIRA,1.09476806,SIRA,0.920127107
SLND,0.099730312,SLND,0.056444229
SLTL,-0.05010787,SLTL,0.016588571
SMOT,-0.0338727,SMOT,-0.00710938
SOY,0.681823085,SOY,0.620724942
SPEN,0.397572815,SPEN,0.412398341
STAF,0.621736785,STAF,0.645607798
SUN,0.441909385,SUN,0.51284537
SWAD,0,SWAD,0
TAFL,0.298381877,TAFL,0.2684871
TAJ,0.129773462,TAJ,0.360801421
TANG,0.290992448,TANG,0.414714278
TAP,1.21251348,TAP,1.09042925
TESS,0.016720604,TESS,0.218236656
TILE,1.33063646,TILE,1.27931275
TJL,0.514724919,TJL,0.546614962
TKYO,0.532901833,TKYO,0.724618947
TPL,0.358252427,TPL,0.276942963
TRAN,0.290021574,TRAN,0.192061183
TSML,0.158629989,TSML,0.210804114
TYRE,0.206202804,TYRE,0.250282759
UAL,-0.01682847,UAL,-0.05482845
UBC,0.209061488,UBC,0.291161738
UCAR,-0.24180151,UCAR,-0.20364086
UDPL,0.897357065,UDPL,0.679592825
UML,0.532416396,UML,0.650939839
VFIN,0.954207119,VFIN,1.74158453
VLL,0.137055016,VLL,0.095815155
VONE,1.71898597,VONE,1.70544514
VPEL,0.408252427,VPEL,0.31631389
WAPO,0.049244875,WAPO,-0.03129207
WATA,0.282092772,WATA,0.136317121
WIND,0.206256742,WIND,0.177842408
YORK,0.492664509,YORK,0.577745462
