date,symbol,open,high,low,close,volume,turnover,trades,source,source_priority,source_timestamp,raw_payload_hash,validation_status,validation_warnings,source_open,source_high,source_low,source_close,source_ohlc_invalid,ohlc_repaired,ohlc_invalid
2026-08-04,ABAN.N0000,1081.5,1090.0,1040.0,1041.5,275.0,290544.5,18.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,1081.5,1090.0,1040.0,1041.5,False,False,False
2026-08-04,AFSL.N0000,90.8,95.9,90.7,94.4,21.0,1910.9,4.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,90.8,95.9,90.7,94.4,False,False,False
2026-08-04,AEL.N0000,75.2,75.5,74.5,74.6,53083.0,3966039.2,130.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,75.2,75.5,74.5,74.6,False,False,False
2026-08-04,ACL.N0000,95.0,95.0,94.8,94.9,19327.0,1835675.6,49.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,95.0,95.0,94.8,94.9,False,False,False
2026-08-04,APLA.N0000,144.0,148.0,142.5,145.0,76424.0,11014631.5,159.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,144.0,148.0,142.5,145.0,False,False,False
2026-08-04,ACME.N0000,4.3,4.3,4.1,4.1,379035.0,1562863.5,105.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,4.3,4.3,4.1,4.1,False,False,False
2026-08-04,AGAL.N0000,50.0,50.0,49.0,50.0,47.0,2340.0,4.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,50.0,50.0,49.0,50.0,False,False,False
2026-08-04,AGST.N0000,11.0,11.0,10.5,10.5,187502.0,1981293.0,46.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,11.0,11.0,10.5,10.5,False,False,False
2026-08-04,AGST.X0000,10.5,10.7,10.5,10.6,400.0,4240.0,5.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,10.5,10.7,10.5,10.6,False,False,False
2026-08-04,AHUN.N0000,89.0,89.0,88.0,88.1,1014.0,89518.0,20.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,89.0,89.0,88.0,88.1,False,False,False
2026-08-04,SPEN.N0000,143.25,143.25,140.0,140.0,138939.0,19844588.75,32.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,143.25,143.25,140.0,140.0,False,False,False
2026-08-04,ALLI.N0000,305.75,305.75,305.0,305.25,205.0,62577.25,20.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,305.75,305.75,305.0,305.25,False,False,False
2026-08-04,AFS.N0000,28.0,28.9,28.0,28.0,132.0,3696.9,6.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,28.0,28.9,28.0,28.0,False,False,False
2026-08-04,ALUM.N0000,16.4,16.4,16.0,16.1,52722.0,854546.2,60.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,16.4,16.4,16.0,16.1,False,False,False
2026-08-04,ABL.N0000,26.6,26.6,26.0,26.4,17450.0,458848.8,45.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,26.6,26.6,26.0,26.4,False,False,False
2026-08-04,ATL.N0000,20.0,20.5,20.0,20.0,2869.0,57388.0,7.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,20.0,20.5,20.0,20.0,False,False,False
2026-08-04,ATLL.N0000,22.1,22.1,22.0,22.0,2637.0,58046.0,10.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,22.1,22.1,22.0,22.0,False,False,False
2026-08-04,TAP.N0000,30.1,30.5,30.0,30.2,118962.0,3585349.6,65.0,cse_trade_summary_current,10,2026-08-04,83348c7dd410fc87105155d43ccb5098bda1672dbccb4bb75ba97378378b27e7,accepted,,30.1,30.5,30.0,30.2,False,False,False
